Personen	NN	Person
den	ART	die
Sudan	NE	Sudan
,	$,	,
bissel	NN	bissel
jagen	VVINF	jagen
.	$.	.
KOMTESSE	NN	Komtesse
zu	APPR	zu
Lolo	NE	Lolo
.	$.	.
Ich	PPER	ich
werde	VAFIN	werden
Ihnen	PPER	Sie
den	ART	die
Park	NN	Park
zeigen	VVINF	zeigen
,	$,	,
Fräulein	NN	Fräulein
.	$.	.
LOLO	NE	Lolo
.	$.	.
Ja	PTKANT	ja
,	$,	,
der	PDS	die
ist	VAFIN	sein
prachtvoll	ADJD	prachtvoll
.	$.	.
Da	ADV	da
kann	VMFIN	können
sich	PRF	sich
unsereiner	PIS	unsereins
freilich	ADV	freilich
nicht	PTKNEG	nicht
messen	VVINF	messen
.	$.	.
Sie	PPER	Sie
kommen	VVFIN	kommen
nach	APPR	nach
links	ADV	links
vorn	ADV	vorn
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Sie	PPER	Sie
haben	VAFIN	haben
auch	ADV	auch
einen	ART	eine
Garten	NN	Garten
beim	APPRART	bei
Haus	NN	Haus
?	$.	?
LOLO	NE	Lolo
.	$.	.
Natürlich	ADV	natürlich
.	$.	.
Wir	PPER	wir
haben	VAFIN	haben
ja	ADV	ja
auch	ADV	auch
ein	ART	eine
Ahnenschloß	NN	Ahnenschloß
...	$.	...
in	APPR	in
Ottakring	NN	Ottakring
.	$.	.
Schon	ADV	schon
der	ART	die
Urgroßvater	NN	Urgroßvater
vom	APPRART	von
Wasner	NN	Wasner
ist	VAFIN	sein
Fiaker	NN	Fiaker
gewesen	VAPP	sein
.	$.	.
Nein	PTKANT	nein
,	$,	,
ist	VAFIN	sein
das	PDS	die
schön	ADJD	schön
!	$.	!
Wie	KOKOM	wie
da	ADV	da
die	ART	die
Blumen	NN	Blume
herunterhängen	VVINF	herunterhängen
.	$.	.
So	ADV	so
was	PIS	was
werd	NE	werd
'	$(	'
ich	PPER	ich
mir	PPER	ich
auch	ADV	auch
einrichten	VVINF	einrichten
.	$.	.
GRAF	ADJD	GRAF
beunruhigt	VVPP	beunruhigen
.	$.	.
Warum	PWAV	warum
absentieren	VVFIN	absentieren
sich	PRF	sich
die	ART	die
Damen	NN	Dame
?	$.	?
KOMTESSE	NN	Komtesse
.	$.	.
Laß	VVIMP	lassen
nur	ADV	nur
,	$,	,
Papa	NN	Papa
,	$,	,
ich	PPER	ich
erkläre	VVFIN	erklären
dem	ART	die
Fräulein	NN	Fräulein
die	ART	die
Fassade	NN	Fassade
von	APPR	von
unserm	PPOSAT	unser
Schlössel	NN	Schlössel
.	$.	.
PHILIPP	NE	Philipp
.	$.	.
Kommen	VVFIN	kommen
öfters	ADV	öfters
Damen	NN	Dame
vom	APPRART	von
Theater	NN	Theater
zu	APPR	zu
Ihnen	PPER	Sie
ins	APPRART	in
Haus	NN	Haus
,	$,	,
Herr	NN	Herr
Graf	NE	Graf
?	$.	?
GRAF	NE	Graf
.	$.	.
Nein	PTKANT	nein
,	$,	,
das	PDS	die
ist	VAFIN	sein
mehr	ADV	mehr
ein	ART	eine
Zufall	NN	Zufall
!	$.	!
Sie	PPER	Sie
spazieren	VVFIN	spazieren
plaudernd	ADJD	plaudernd
in	APPR	in
den	ART	die
nicht	PTKNEG	nicht
sichtbaren	ADJA	sichtbar
Teil	NN	Teil
des	ART	die
Gartens	NN	Garten
.	$.	.
KOMTESSE	NN	Komtesse
zu	APPR	zu
Lolo	NE	Lolo
.	$.	.
Wie	KOUS	wie
sonderbar	ADJD	sonderbar
,	$,	,
daß	KOUS	dass
ich	PPER	ich
heute	ADV	heute
zum	APPRART	zu
allererstenmal	ADJA	allererstenmal
Gelegenheit	NN	Gelegenheit
habe	VAFIN	haben
,	$,	,
Sie	PPER	Sie
zu	PTKZU	zu
sprechen	VVINF	sprechen
,	$,	,
Fräulein	NN	Fräulein
.	$.	.
Ich	PPER	ich
freue	VVFIN	freuen
mich	PRF	ich
sehr	ADV	sehr
.	$.	.
LOLO	NE	Lolo
mit	APPR	mit
einem	ART	eine
dankbaren	ADJA	dankbar
Blick	NN	Blick
.	$.	.
Und	KON	und
ich	PPER	ich
erst	ADV	erst
,	$,	,
Gräfin	NN	Gräfin
.	$.	.
Ich	PPER	ich
kenn	VVIMP	kennen
'	$(	'
Sie	PPER	Sie
natürlich	ADV	natürlich
schon	ADV	schon
lang	ADJD	lang
vom	APPRART	von
Sehen	NN	Sehen
.	$.	.
Ich	PPER	ich
hab	VAIMP	haben
'	$(	'
oft	ADV	oft
in	APPR	in
die	ART	die
Loge	NN	Loge
hinaufgeschaut	VVFIN	hinaufgeschaut
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Aber	KON	aber
nicht	PTKNEG	nicht
zu	APPR	zu
mir	PPER	ich
.	$.	.
LOLO	NE	Lolo
.	$.	.
Ja	PTKANT	ja
,	$,	,
das	PDS	die
ist	VAFIN	sein
jetzt	ADV	jetzt
vorbei	PTKVZ	vorbei
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Wissen	VVFIN	wissen
Sie	PPER	Sie
,	$,	,
Fräulein	NN	Fräulein
,	$,	,
daß	KOUS	dass
ich	PPER	ich
eigentlich	ADV	eigentlich
ein	ART	eine
bissel	NN	bissel
gekränkt	VVPP	kränken
bin	VAFIN	sein
...	$.	...
für	APPR	für
ihn	PPER	er
.	$.	.
LOLO	NE	Lolo
.	$.	.
Gekränkt	VVPP	kränken
?	$.	?
KOMTESSE	NN	Komtesse
.	$.	.
Es	PPER	es
wird	VAFIN	werden
ein	ART	eine
harter	ADJA	hart
Schlag	NN	Schlag
für	APPR	für
ihn	PPER	er
sein	VAINF	sein
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
am	APPRART	an
besten	ADJA	gut
,	$,	,
wie	KOKOM	wie
sehr	ADV	sehr
er	PPER	er
an	APPR	an
Ihnen	PPER	Sie
gehangen	VVPP	hängen
ist	VAFIN	sein
.	$.	.
Wenn	KOUS	wenn
er	PPER	er
mir	PRF	ich
auch	ADV	auch
nie	ADV	nie
was	PIS	was
erzählt	VVPP	erzählen
hat	VAFIN	haben
.	$.	.
LOLO	NE	Lolo
.	$.	.
Ja	PTKANT	ja
,	$,	,
glauben	VVFIN	glauben
Sie	PPER	Sie
nicht	PTKNEG	nicht
,	$,	,
Gräfin	NN	Gräfin
,	$,	,
daß	KOUS	dass
es	PPER	es
mir	PRF	ich
auch	ADV	auch
schwer	ADJD	schwer
ankommt	VVFIN	ankommen
?	$.	?
Aber	KON	aber
ich	PPER	ich
bitt	VVFIN	bitt
'	$(	'
Sie	PPER	Sie
,	$,	,
Gräfin	NN	Gräfin
,	$,	,
was	PRELS	was
bleibt	VVFIN	bleiben
einem	ART	eine
schließlich	ADV	schließlich
übrig	ADJD	übrig
?	$.	?
Ich	PPER	ich
bin	VAFIN	sein
auch	ADV	auch
nicht	PTKNEG	nicht
mehr	ADV	mehr
die	ART	die
Jüngste	NN	Jüngste
,	$,	,
nicht	PTKNEG	nicht
wahr	ADJD	wahr
?	$.	?
Und	KON	und
man	PIS	man
will	VMFIN	wollen
doch	ADV	doch
endlich	ADV	endlich
in	APPR	in
geordnete	ADJA	geordnet
Verhältnisse	NN	Verhältnis
kommen	VVINF	kommen
.	$.	.
So	ADV	so
lang	ADJD	lang
ich	PPER	ich
einen	ART	eine
Beruf	NN	Beruf
gehabt	VAPP	haben
hab	VAIMP	haben
'	$(	'
,	$,	,
da	KOUS	da
hab	VAIMP	haben
'	$(	'
ich	PPER	ich
mir	PPER	ich
erlauben	VVINF	erlauben
können	VMINF	können
–	ADJD	–
wie	KOKOM	wie
sagt	VVFIN	sagen
man	PIS	man
das	ART	die
nur	ADV	nur
–	ADJA	–
freieren	ADJA	frei
Anschauungen	NN	Anschauung
zu	PTKZU	zu
huldigen	VVINF	huldigen
.	$.	.
Es	PPER	es
hat	VAFIN	haben
gewissermaßen	ADV	gewissermaßen
mit	APPR	mit
zu	APPR	zu
meiner	PPOSAT	mein
Stellung	NN	Stellung
gehört	VVFIN	gehören
.	$.	.
Aber	KON	aber
jetzt	ADV	jetzt
,	$,	,
wo	PWAV	wo
ich	PPER	ich
mich	PRF	ich
ins	APPRART	in
Privatleben	NN	Privatleben
zurückzieh	VVFIN	zurückzieh
'	$(	'
,	$,	,
wie	KOUS	wie
schauet	VVFIN	schauen
denn	KON	denn
das	PDS	die
aus	PTKVZ	aus
?	$.	?
KOMTESSE	NN	Komtesse
.	$.	.
Ja	PTKANT	ja
,	$,	,
das	ART	die
seh	FM	seh
'	$(	'
ich	PPER	ich
vollkommen	ADJD	vollkommen
ein	PTKVZ	ein
.	$.	.
Aber	KON	aber
was	PWS	was
wird	VAFIN	werden
er	PPER	er
jetzt	ADV	jetzt
anfangen	VVINF	anfangen
?	$.	?
LOLO	NE	Lolo
.	$.	.
Vielleicht	ADV	vielleicht
,	$,	,
daß	KOUS	dass
er	PPER	er
doch	ADV	doch
auch	ADV	auch
heiratet	VVFIN	heiraten
.	$.	.
Ich	PPER	ich
sag	VVIMP	sagen
'	$(	'
Ihnen	PPER	Sie
,	$,	,
Gräfin	NN	Gräfin
,	$,	,
da	ADV	da
gibt	VVFIN	geben
's	PPER	es
noch	ADV	noch
viele	PIS	viele
,	$,	,
die	PRELS	die
sich	PRF	sich
alle	PIAT	alle
fünf	CARD	fünf
Finger	NN	Finger
...	$.	...
glauben	VVFIN	glauben
Sie	PPER	Sie
nicht	PTKNEG	nicht
,	$,	,
Gräfin	NN	Gräfin
,	$,	,
daß	KOUS	dass
es	PPER	es
für	APPR	für
mich	PPER	ich
auch	ADV	auch
ein	ART	eine
schwerer	ADJA	schwer
Entschluß	NN	Entschluss
war	VAFIN	sein
?	$.	?
KOMTESSE	NN	Komtesse
.	$.	.
Wissen	VVFIN	wissen
Sie	PPER	Sie
,	$,	,
was	PRELS	was
ich	PPER	ich
manchmal	ADV	manchmal
gedacht	VVPP	denken|gedenken
habe	VAFIN	haben
?	$.	?
Ob	KOUS	ob
er	PPER	er
nicht	PTKNEG	nicht
vielleicht	ADV	vielleicht
die	ART	die
Idee	NN	Idee
hat	VAFIN	haben
,	$,	,
Sie	PPER	Sie
zu	APPR	zu
seiner	PPOSAT	sein
Gattin	NN	Gattin
zu	PTKZU	zu
machen	VVINF	machen
?	$.	?
LOLO	NE	Lolo
.	$.	.
Ja	PTKANT	ja
,	$,	,
er	PPER	er
hat	VAFIN	haben
schon	ADV	schon
wollen	VMFIN	wollen
,	$,	,
Gräfin	NN	Gräfin
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Wie	KOUS	wie
?	$.	?
LOLO	NE	Lolo
.	$.	.
Wissen	VVFIN	wissen
Sie	PPER	Sie
,	$,	,
wann	PWAV	wann
er	PPER	er
mich	PRF	ich
das	ART	die
letzte	ADJA	letzt
Mal	NN	Mal
gefragt	VVPP	fragen
hat	VAFIN	haben
,	$,	,
Gräfin	NN	Gräfin
?	$.	?
Es	PPER	es
sind	VAFIN	sein
noch	ADV	noch
keine	PIAT	keine
vier	CARD	vier
Wochen	NN	Woche
her	PTKVZ	her
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Und	KON	und
Sie	PPER	Sie
haben	VAFIN	haben
Nein	NN	Nein
gesagt	VVPP	sagen
?	$.	?
LOLO	NE	Lolo
.	$.	.
Ich	PPER	ich
hab	VAIMP	haben
'	$(	'
Nein	PTKANT	nein
gesagt	VVPP	sagen
.	$.	.
Es	PPER	es
hätt	VVFIN	hätt
'	$(	'
kein	PIAT	keine
'	$(	'
gut	ADJD	gut
getan	VVPP	tun
.	$.	.
Ich	PPER	ich
als	KOKOM	als
Frau	NN	Frau
Gräfin	NN	Gräfin
!	$.	!
Können	VMFIN	können
Sie	PPER	Sie
sich	PRF	sich
das	PDS	die
vorstellen	VVINF	vorstellen
?	$.	?
Ich	PPER	ich
als	KOKOM	als
Ihre	PPOSAT	ihr
Stiefmama	NN	Stiefmama
,	$,	,
Komtesse	NN	Komtesse
...	$.	...
Da	ADV	da
hätten	VAFIN	haben
wir	PPER	wir
nicht	PTKNEG	nicht
so	ADV	so
gemütlich	ADJD	gemütlich
miteinander	ADV	miteinander
plaudern	VVINF	plaudern
können	VMINF	können
wie	KOKOM	wie
jetzt	ADV	jetzt
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Wenn	KOUS	wenn
Sie	PPER	Sie
wüßten	VVFIN	wissen
,	$,	,
wie	KOKOM	wie
sympathisch	ADJD	sympathisch
Sie	PPER	Sie
mir	PPER	ich
sind	VAFIN	sein
...	$.	...
LOLO	NE	Lolo
.	$.	.
Aber	KON	aber
ich	PPER	ich
will	VMFIN	wollen
mich	PPER	ich
nicht	PTKNEG	nicht
besser	ADJD	gut
machen	VVINF	machen
,	$,	,
als	KON	als
ich	PPER	ich
bin	VAFIN	sein
.	$.	.
Wer	PWS	wer
weiß	VVFIN	wissen
,	$,	,
ob	KOUS	ob
ich	PPER	ich
nicht	PTKNEG	nicht
doch	ADV	doch
...	$.	...
KOMTESSE	NN	Komtesse
.	$.	.
Was	PWS	was
denn	ADV	denn
?	$.	?
LOLO	NE	Lolo
.	$.	.
Die	ART	die
G'schicht	NN	G'schicht
'	$(	'
ist	VAFIN	sein
halt	ADV	halt
die	PDS	die
:	$.	:
Ich	PPER	ich
hab	VAIMP	haben
'	$(	'
mich	PPER	ich
so	ADV	so
wahnsinnig	ADJD	wahnsinnig
in	APPR	in
den	ART	die
Wasner	NN	Wasner
verliebt	VVPP	verlieben
.	$.	.
Sie	PPER	Sie
werden	VAFIN	werden
doch	ADV	doch
deswegen	PAV	deswegen
nicht	PTKNEG	nicht
schlecht	ADJD	schlecht
von	APPR	von
mir	PPER	ich
denken	VVINF	denken
?	$.	?
In	APPR	in
den	ART	die
ganzen	ADJA	ganz
achtzehn	CARD	achtzehn
Jahren	NN	Jahr
hab	VAIMP	haben
'	$(	'
ich	PPER	ich
mir	PPER	ich
gar	ADV	gar
nichts	PIS	nichts
gegen	APPR	gegen
Ihren	PPOSAT	ihr
Herrn	NN	Herr
Papa	NN	Papa
vorzuwerfen	VVIZU	vorwerfen
gehabt	VAPP	haben
.	$.	.
Aber	KON	aber
daß	KOUS	dass
sich	PRF	sich
mit	APPR	mit
der	ART	die
Zeit	NN	Zeit
die	ART	die
Leidenschaft	NN	Leidenschaft
ein	ART	eine
bissel	NN	bissel
abkühlt	VVFIN	abkühlen
,	$,	,
das	PDS	die
ist	VAFIN	sein
doch	ADV	doch
kein	PIAT	keine
Wunder	NN	Wunder
.	$.	.
Und	KON	und
eh	ADV	eh
'	$(	'
ich	PPER	ich
gegen	APPR	gegen
Ihren	PPOSAT	ihr
Herrn	NN	Herr
Papa	NN	Papa
...	$.	...
nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
Gräfin	NN	Gräfin
...	$.	...
dazu	PAV	dazu
bin	VAFIN	sein
ich	PPER	ich
Ihrem	PPOSAT	ihr
Herrn	NN	Herr
Papa	NN	Papa
doch	ADV	doch
zu	APPR	zu
viel	PIAT	viele
Dankbarkeit	NN	Dankbarkeit
schuldig	ADJD	schuldig
.	$.	.
Jessas	NE	Jessas
...	$.	...
KOMTESSE	NN	Komtesse
.	$.	.
Was	PWS	was
ist	VAFIN	sein
denn	ADV	denn
?	$.	?
LOLO	NE	Lolo
.	$.	.
Dorten	ADJA	<UNKNOWN>
steht	VVFIN	stehen
er	PPER	er
und	KON	und
schaut	VVFIN	schauen
herein	PTKVZ	herein
.	$.	.
KOMTESSE	NN	Komtesse
schaut	VVFIN	schauen
hin	PTKVZ	hin
.	$.	.
WASNER	NE	WASNER
am	APPRART	an
Tor	NN	Tor
,	$,	,
lüftet	VVFIN	lüften
den	ART	die
Zylinder	NN	Zylinder
.	$.	.
LOLO	NE	Lolo
.	$.	.
Is	FM	is
nicht	PTKNEG	nicht
zu	PTKA	zu
dumm	ADJD	dumm
,	$,	,
Gräfin	NN	Gräfin
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
ihn	PPER	er
so	ADV	so
plötzlich	ADJD	plötzlich
seh	NE	seh
'	$(	'
,	$,	,
krieg	VVIMP	kriegen
'	$(	'
ich	PPER	ich
immer	ADV	immer
Herzklopfen	NN	Herzklopfen
.	$.	.
Ja	PTKANT	ja
,	$,	,
wenn	KOUS	wenn
's	PPER	es
eine	ART	eine
Alte	NN	Alte
erwischt	VVPP	erwischen
,	$,	,
da	KOUS	da
ist	VAFIN	sein
es	PPER	es
am	PTKA	am
ärgsten	ADJD	arg
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Alt	ADJD	alt
?	$.	?
Sie	PPER	Sie
nennen	VVFIN	nennen
sich	PRF	sich
alt	ADJD	alt
?	$.	?
Wird	VAFIN	werden
kein	PIAT	keine
so	ADV	so
großer	ADJA	groß
Unterschied	NN	Unterschied
zwischen	APPR	zwischen
uns	PPER	wir
sein	VAINF	sein
.	$.	.
LOLO	NE	Lolo
.	$.	.
Na	ITJ	na
ja	ADV	ja
.	$.	.
Blick	NN	Blick
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
siebenunddreißig	CARD	siebenunddreißig
.	$.	.
Aber	ADV	aber
schauen	VVFIN	schauen
Sie	PPER	Sie
mich	PRF	ich
nicht	PTKNEG	nicht
so	ADV	so
mitleidig	ADJD	mitleidig
an	PTKVZ	an
.	$.	.
Es	PPER	es
ist	VAFIN	sein
keine	PIAT	keine
Ursache	NN	Ursache
.	$.	.
Absolut	ADJD	absolut
keine	PIAT	keine
.	$.	.
LOLO	NE	Lolo
beruhigt	VVFIN	beruhigen
.	$.	.
Man	PIS	man
hat	VAFIN	haben
ja	ADV	ja
so	ADV	so
allerlei	PIS	allerlei
gehört	VVFIN	gehören
,	$,	,
Komtesse	NN	Komtesse
...	$.	...
ich	PPER	ich
hab	VAIMP	haben
'	$(	'
es	PPER	es
natürlich	ADV	natürlich
nicht	PTKNEG	nicht
geglaubt	VVPP	glauben
.	$.	.
Na	ITJ	na
,	$,	,
Gott	NN	Gott
sei	VAFIN	sein
Dank	NN	Dank
,	$,	,
daß	KOUS	dass
es	PPER	es
wahr	ADJD	wahr
is	NE	is
.	$.	.
Händedruck	NN	Händedruck
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Ich	PPER	ich
möcht	VVFIN	möcht
'	$(	'
Ihrem	PPOSAT	ihr
Herrn	NN	Herr
Bräutigam	NN	Bräutigam
gleich	ADJD	gleich
gratulieren	VVINF	gratulieren
,	$,	,
wenn	KOUS	wenn
Sie	PPER	Sie
erlauben	VVINF	erlauben
.	$.	.
LOLO	NE	Lolo
.	$.	.
Nein	PTKANT	nein
,	$,	,
so	ADV	so
was	PIAT	was
Scharmantes	NN	Scharmantes
...	$.	...
aber	ADV	aber
wenn	KOUS	wenn
der	ART	die
Herr	NN	Herr
Graf	NE	Graf
...	$.	...
vielleicht	ADV	vielleicht
wär	VVFIN	wär
's	PPER	es
ihm	PPER	er
doch	ADV	doch
nicht	PTKNEG	nicht
recht	ADJD	recht
.	$.	.
KOMTESSE	NN	Komtesse
.	$.	.
Liebes	ADJA	lieb
Fräulein	NN	Fräulein
,	$,	,
ich	PPER	ich
war	VAFIN	sein
immer	ADV	immer
gewohnt	VVPP	wohnen
,	$,	,
zu	PTKZU	zu
tun	VVINF	tun
,	$,	,
was	PRELS	was
mir	PPER	ich
paßt	VVFIN	passen
.	$.	.
Beide	PIAT	beide
zum	APPRART	zu
Eingang	NN	Eingang
.	$.	.
WASNER	NE	WASNER
.	$.	.
Küss	VVIMP	küssen
'	$(	'
die	ART	die
Hand	NN	Hand
,	$,	,
Komtesse	NN	Komtesse
...	$.	...
Indes	ADV	indes
sind	VAFIN	sein
Graf	NE	Graf
,	$,	,
Fürst	NN	Fürst
und	KON	und
Philipp	NE	Philipp
wieder	ADV	wieder
zum	APPRART	zu
Vorschein	NN	Vorschein
gekommen	VVPP	kommen
.	$.	.
GRAF	NE	Graf
zum	APPRART	zu
Fürsten	NN	Fürst
.	$.	.
Da	KOUS	da
schau	VVIMP	schauen
'	$(	'
hin	PTKVZ	hin
.	$.	.
WASNER	NE	WASNER
.	$.	.
Küss	VVIMP	küssen
'	$(	'
die	ART	die
Hand	NN	Hand
,	$,	,
Herr	NN	Herr
Graf	NE	Graf
,	$,	,
habe	VAFIN	haben
die	ART	die
Ehre	NN	Ehre
,	$,	,
Durchlaucht	NN	Durchlaucht
.	$.	.
FÜRST	NN	Fürst
ist	VAFIN	sein
aufgestanden	VVPP	aufstehen
.	$.	.
Hören	VVFIN	hören
Sie	PPER	Sie
,	$,	,
lieber	ADJA	lieb
Wasner	NN	Wasner
,	$,	,
Sie	PPER	Sie
können	VMFIN	können
Ihre	PPOSAT	ihr
Braut	NN	Braut
gleich	ADJD	gleich
in	APPR	in
Ihrem	PPOSAT	ihr
Zeugel	NN	Zeugel
mit	APPR	mit
nach	APPR	nach
Haus	NN	Haus
fuhren	VVFIN	fahren
,	$,	,
ich	PPER	ich
nehm	VVFIN	nehm
'	$(	'
meinen	PPOSAT	mein
Sohn	NN	Sohn
in	APPR	in
meinem	PPOSAT	mein
Wagen	NN	Wagen
mit	PTKVZ	mit
.	$.	.
WASNER	NE	WASNER
.	$.	.
Der	ART	die
Herr	NN	Herr
Sohn	NN	Sohn
...	$.	...
PHILIPP	NE	Philipp
.	$.	.
Warum	PWAV	warum
haben	VAFIN	haben
Sie	PPER	Sie
mir	PRF	ich
denn	ADV	denn
das	PDS	die
nicht	PTKNEG	nicht
gesagt	VVPP	sagen
,	$,	,
Wasner	NN	Wasner
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
verlobt	VVPP	verloben
sind	VAFIN	sein
?	$.	?
WASNER	NE	WASNER
.	$.	.
Durchlaucht	NN	Durchlaucht
sagen	VVFIN	sagen
einem	ART	eine
ja	ADV	ja
auch	ADV	auch
nichts	PIS	nichts
!	$.	!
Herr	NN	Herr
von	APPR	von
Radeiner	NE	Radeiner
!	$.	!
!	$.	!
GRAF	NE	Graf
zu	APPR	zu
Lolo	NE	Lolo
.	$.	.
Also	ADV	also
ich	PPER	ich
danke	VVFIN	danken
nochmals	ADV	nochmals
sehr	ADV	sehr
für	APPR	für
Ihren	PPOSAT	ihr
freundlichen	ADJA	freundlich
Besuch	NN	Besuch
und	KON	und
wünsch	VVIMP	wünschen
'	$(	'
Ihnen	PPER	Sie
das	ART	die
allerbeste	ADJA	allergut
.	$.	.
LOLO	NE	Lolo
.	$.	.
Ich	PPER	ich
Ihnen	PPER	Sie
auch	ADV	auch
,	$,	,
Herr	NN	Herr
Graf	NE	Graf
.	$.	.
Im	APPRART	in
übrigen	ADJA	übrig
,	$,	,
wenn	KOUS	wenn
man	PIS	man
so	ADV	so
eine	ART	eine
Tochter	NN	Tochter
hat	VAFIN	haben
...	$.	...
KOMTESSE	NN	Komtesse
.	$.	.
Es	PPER	es
ist	VAFIN	sein
schad	ADJD	schad
'	$(	'
,	$,	,
daß	KOUS	dass
wir	PPER	wir
uns	PRF	wir
nicht	PTKNEG	nicht
früher	ADV	früher
kennen	VVFIN	kennen
gelernt	VVPP	lernen
haben	VAFIN	haben
.	$.	.
LOLO	NE	Lolo
.	$.	.
Gräfin	NN	Gräfin
sind	VAFIN	sein
wirklich	ADJD	wirklich
...	$.	...
KOMTESSE	NN	Komtesse
.	$.	.
Liebes	ADJA	lieb
Fräulein	NN	Fräulein
Lolo	NE	Lolo
,	$,	,
also	ADV	also
nochmals	ADV	nochmals
alles	PIAT	alle
Gute	NN	Gute
!	$.	!
Sie	PPER	Sie
umarmt	VVFIN	umarmen
sie	PPER	sie
.	$.	.
GRAF	ADJD	GRAF
betroffen	VVPP	betreffen
,	$,	,
etwas	ADV	etwas
gerührt	VVPP	rühren
.	$.	.
LOLO	NE	Lolo
.	$.	.
Also	ADV	also
,	$,	,
Herr	NN	Herr
Graf	NE	Graf
,	$,	,
ich	PPER	ich
danke	VVFIN	danken
für	APPR	für
den	ART	die
freundlichen	ADJA	freundlich
Empfang	NN	Empfang
–	NN	–
und	KON	und
jetzt	ADV	jetzt
adieu	ADV	adieu
!	$.	!
GRAF	NE	Graf
.	$.	.
Adieu	ADV	adieu
,	$,	,
Fräulein	NN	Fräulein
Langhuber	NE	Langhuber
.	$.	.
Seien	VAFIN	sein
Sie	PPER	Sie
glücklich	ADJD	glücklich
...	$.	...
Seien	VAFIN	sein
Sie	PPER	Sie
glücklich	ADJD	glücklich
,	$,	,
Lolo	NE	Lolo
.	$.	.
LOLO	NE	Lolo
steigt	VVFIN	steigen
in	APPR	in
den	ART	die
Wagen	NN	Wagen
,	$,	,
der	PRELS	die
vorgefahren	VVPP	vorfahren
ist	VAFIN	sein
.	$.	.
WASNER	NN	WASNER
auf	APPR	auf
dem	ART	die
Bock	NN	Bock
,	$,	,
den	ART	die
Zylinder	NN	Zylinder
in	APPR	in
der	ART	die
Hand	NN	Hand
.	$.	.
Sie	PPER	Sie
fahren	VVFIN	fahren
weg	PTKVZ	weg
.	$.	.
KOMTESSE	NN	Komtesse
winkt	VVFIN	winken
nach	PTKVZ	nach
.	$.	.
GRAF	NE	Graf
steht	VVFIN	stehen
in	APPR	in
Gedanken	NN	Gedanke
.	$.	.
PHILIPP	NE	Philipp
UND	KON	und
FÜRST	NN	Fürst
stehen	VVFIN	stehen
vorn	ADV	vorn
.	$.	.
PHILIPP	NE	Philipp
.	$.	.
Lieber	ADJA	lieb
Papa	NN	Papa
,	$,	,
ich	PPER	ich
durchschau	VVFIN	durchschau
'	$(	'
die	ART	die
ganze	ADJA	ganz
Geschichte	NN	Geschichte
.	$.	.
FÜRST	NN	Fürst
.	$.	.
Na	ITJ	na
?	$.	?
PHILIPP	NE	Philipp
.	$.	.
Dieses	PDAT	dies
Fräulein	NN	Fräulein
Lolo	NE	Lolo
ist	VAFIN	sein
die	ART	die
natürliche	ADJA	natürlich
Tochter	NN	Tochter
des	ART	die
Grafen	NN	Graf
,	$,	,
also	ADV	also
eine	ART	eine
Schwester	NN	Schwester
der	ART	die
Komtesse	NN	Komtesse
,	$,	,
ihre	PPOSAT	ihr
Milchschwester	NN	Milchschwester
.	$.	.
FÜRST	NN	Fürst
.	$.	.
Stiefschwester	NN	Stiefschwester
nennt	VVFIN	nennen
man	PIS	man
das	PDS	die
.	$.	.
Aber	KON	aber
nur	ADV	nur
weiter	ADV	weiter
,	$,	,
Diplomat	NN	Diplomat
.	$.	.
PHILIPP	NE	Philipp
.	$.	.
Und	KON	und
sie	PPER	sie
lieben	VVFIN	lieben
dich	PPER	du
beide	PIS	beide
,	$,	,
selbstverständlich	ADJD	selbstverständlich
.	$.	.
Die	ART	die
Komtesse	NN	Komtesse
und	KON	und
die	ART	die
Ballettänzerin	NN	Ballettänzerin
.	$.	.
Und	KON	und
diese	PDAT	dies
Heirat	NN	Heirat
zwischen	APPR	zwischen
der	ART	die
Balletteuse	NN	Balletteuse
und	KON	und
dem	ART	die
Wasner	NN	Wasner
ist	VAFIN	sein
dein	PPOSAT	dein
Werk	NN	Werk
.	$.	.
FÜRST	NN	Fürst
.	$.	.
Nur	ADV	nur
weiter	ADV	weiter
.	$.	.
PHILIPP	NE	Philipp
.	$.	.
Du	PPER	du
,	$,	,
Papa	NN	Papa
–	ADJD	–
das	PDS	die
fällt	VVFIN	fallen|fällen
mir	PPER	ich
allerdings	ADV	allerdings
erst	ADV	erst
in	APPR	in
diesem	PDAT	dies
Augenblick	NN	Augenblick
ein	PTKVZ	ein
!	$.	!
FÜRST	NN	Fürst
.	$.	.
Was	PWS	was
denn	ADV	denn
?	$.	?
PHILIPP	NE	Philipp
.	$.	.
Ich	PPER	ich
