Erster	ADJA	erst
wer	PWS	wer
sich	PRF	sich
so	ADV	so
sehr	ADV	sehr
gegen	APPR	gegen
das	ART	die
Alter	NN	Alter
vergessen	VVINF	vergessen
kann	VMFIN	können
,	$,	,
mag	VMFIN	mögen
bei	APPR	bei
einer	ART	eine
andern	PIAT	andere
Gelegenheit	NN	Gelegenheit
auch	ADV	auch
seiner	PPOSAT	sein
anderen	PIAT	andere
Ritterpflichten	NN	Ritterpflichten
vergessen	VVPP	vergessen
.	$.	.
Heinrich	NE	Heinrich
.	$.	.
Ritter	NE	Ritter
Walther	NE	Walther
,	$,	,
keiner	PIAT	keine
,	$,	,
als	KOUS	als
Ihr	PPER	sie
,	$,	,
dürfte	VMFIN	dürfen
mir	PPER	ich
ein	ART	eine
solches	PIAT	solche
Wort	NN	Wort
bieten	VVINF	bieten
.	$.	.
Walther	NE	Walther
.	$.	.
Willst	VMFIN	wollen
Du	PPER	du
etwa	ADV	etwa
,	$,	,
daß	KOUS	dass
wir	PPER	wir
unsern	PPOSAT	unsre
Zwist	NN	Zwist
mit	APPR	mit
dem	ART	die
Degen	NN	Degen
ausmachen	VVINF	ausmachen
?	$.	?
Rudolph	NE	Rudolph
.	$.	.
Ich	PPER	ich
bitt	NN	bitt
'	$(	'
Euch	PRF	ihr
,	$,	,
laßt	VVFIN	lassen
mich	PRF	ich
nicht	PTKNEG	nicht
von	APPR	von
Euch	PRF	ihr
scheiden	VVINF	scheiden
,	$,	,
ehe	KOUS	ehe
ich	PPER	ich
Euch	PRF	ihr
nicht	PTKNEG	nicht
wieder	ADV	wieder
beruhigt	VVPP	beruhigen
,	$,	,
nicht	PTKNEG	nicht
wieder	ADV	wieder
Freunde	NN	Freund
sehe	VVFIN	sehen
.	$.	.
Heinrich	NE	Heinrich
.	$.	.
Ich	PPER	ich
gebe	VVFIN	geben
Euch	PPER	ihr
mein	PPOSAT	mein
Wort	NN	Wort
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
beruhigt	VVPP	beruhigen
.	$.	.
–	NN	–
Meine	PPOSAT	mein
Ungeduld	NN	Ungeduld
übereilte	VVFIN	übereilen
mich	PRF	ich
,	$,	,
als	KOUS	als
Walther	NE	Walther
mitten	ADV	mitten
im	APPRART	in
Sturm	NN	Sturm
,	$,	,
indem	KOUS	indem
wir	PPER	wir
schon	ADV	schon
das	ART	die
Land	NN	Land
sahen	VVFIN	sehen
und	KON	und
noch	ADV	noch
nicht	PTKNEG	nicht
landen	VVINF	landen
konnten	VMFIN	können
,	$,	,
als	KOKOM	als
Wellengeräusch	NN	Wellengeräusch
mein	PPOSAT	mein
Ohr	NN	Ohr
erfüllte	VVFIN	erfüllen
und	KON	und
die	ART	die
Winde	NN	Wind|Winde
mich	PRF	ich
betäubten	VVFIN	betäuben
,	$,	,
als	KOUS	als
er	PPER	er
da	ADV	da
von	APPR	von
Muth	NE	Muth
und	KON	und
Gelassenheit	NN	Gelassenheit
sprach	VVFIN	sprechen
,	$,	,
indem	KOUS	indem
noch	ADV	noch
keiner	PIS	keine
den	ART	die
Muth	NE	Muth
verloren	VVPP	verlieren
hatte	VAFIN	haben
,	$,	,
als	KOUS	als
er	PPER	er
sich	PRF	sich
mit	APPR	mit
dem	ART	die
Ungewitter	NN	Ungewitter
verband	VVFIN	verbinden
,	$,	,
meine	PPOSAT	mein
Ungeduld	NN	Ungeduld
zu	PTKZU	zu
vermehren	VVINF	vermehren
.	$.	.
–	ADJA	–
Aber	KON	aber
es	PPER	es
ist	VAFIN	sein
vorüber	ADV	vorüber
.	$.	.
–	NN	–
Rudolph	NE	Rudolph
.	$.	.
Gewiß	ADJD	gewiss
?	$.	?
Heinrich	NE	Heinrich
.	$.	.
Bei	APPR	bei
meiner	PPOSAT	mein
Ritterehre	NN	Ritterehre
!	$.	!
Rudolph	NE	Rudolph
.	$.	.
Nun	ADV	nun
so	ADV	so
lebt	VVFIN	leben
wohl	ADV	wohl
,	$,	,
recht	ADJD	recht
wohl	ADV	wohl
:	$.	:
in	APPR	in
Deutschland	NE	Deutschland
sehn	VVIMP	sehnen
wir	PPER	wir
uns	PRF	wir
bald	ADV	bald
und	KON	und
freudig	ADJD	freudig
wieder	ADV	wieder
.	$.	.
geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Walther	NE	Walther
.	$.	.
Ungeduld	NN	Ungeduld
?	$.	?
–	ADJA	–
Ungeduld	NN	Ungeduld
!	$.	!
–	ADJD	–
Als	KOKOM	als
ich	PPER	ich
ein	ART	eine
Jüngling	NN	Jüngling
war	VAFIN	sein
–	NN	–
Heinrich	NE	Heinrich
,	$,	,
der	PRELS	die
auf	APPR	auf
ihn	PPER	er
zugeht	VVFIN	zugehen
und	KON	und
seine	PPOSAT	sein
Hand	NN	Hand
ergreift	VVFIN	ergreifen
.	$.	.
Vergebt	VVFIN	vergeben
mir	PPER	ich
,	$,	,
seht	VVFIN	sehen
,	$,	,
ich	PPER	ich
bitte	VVFIN	bitten
Euch	PPER	ihr
darum	PAV	darum
,	$,	,
als	KOUS	als
ein	ART	eine
Beschämter	NN	Beschämter
,	$,	,
ein	ART	eine
Ueberführter	NN	Ueberführter
,	$,	,
ich	PPER	ich
gesteh	VVFIN	gesteh
'	$(	'
es	PPER	es
,	$,	,
ich	PPER	ich
war	VAFIN	sein
zu	PTKA	zu
rasch	ADJD	rasch
!	$.	!
–	ADJD	–
Seid	VAFIN	sein
Ihr	PPER	sie
nun	ADV	nun
zufrieden	ADJD	zufrieden
?	$.	?
Walther	NE	Walther
.	$.	.
O	NN	O
Heinrich	NE	Heinrich
!	$.	!
wüßtest	VVFIN	wissen
Du	PPER	du
,	$,	,
was	PRELS	was
in	APPR	in
meiner	PPOSAT	mein
Seele	NN	Seele
liegt	VVFIN	liegen
!	$.	!
–	NN	–
Heinrich	NE	Heinrich
.	$.	.
Ihr	PPER	sie
seid	VAFIN	sein
gerührt	VVPP	rühren
,	$,	,
alter	ADJA	alt
Mann	NN	Mann
.	$.	.
–	ADJA	–
O	NN	O
Ihr	PPOSAT	ihr
habt	VAFIN	haben
Recht	NN	Recht
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
ein	ART	eine
unbesonnener	ADJA	unbesonnener
Knabe	NN	Knabe
.	$.	.
–	ADJD	–
Vergebt	VVFIN	vergeben
mir	PPER	ich
,	$,	,
seht	VVFIN	sehen
,	$,	,
ich	PPER	ich
schämte	VVFIN	schämen
mich	PRF	ich
nur	ADV	nur
vorher	ADV	vorher
,	$,	,
gleich	APPR	gleich
meine	PPOSAT	mein
Reue	NN	Reue
so	ADV	so
baar	ADJD	baar
und	KON	und
offen	ADJD	offen
