Erste	ADJA	erst
hier	ADV	hier
.	$.	.
Wir	PPER	wir
müssen	VMFIN	müssen
uns	PPER	wir
jetzt	ADV	jetzt
nach	PTKVZ	nach
wem	PWS	wer
andern	PIS	andere
umschauen	VVINF	umschauen
,	$,	,
wo	PWAV	wo
noch	ADV	noch
nicht	PTKNEG	nicht
gefeiert	VVPP	feiern
worden	VAPP	werden
ist	VAFIN	sein
.	$.	.
Wenn	KOUS	wenn
ich	PPER	ich
so	ADV	so
im	APPRART	in
Kreise	NN	Kreis
herumschaue	VVFIN	herumschaue
,	$,	,
dann	ADV	dann
sehe	VVFIN	sehen
ich	PPER	ich
jemand	PIS	jemand
,	$,	,
der	PRELS	die
kann	VMFIN	können
's	PPER	es
nicht	PTKNEG	nicht
erwarten	VVINF	erwarten
,	$,	,
daß	KOUS	dass
ich	PPER	ich
ihn	PPER	er
nenne	VVFIN	nennen
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
räuspert	VVFIN	räuspern
sich	PRF	sich
heftig	ADJD	heftig
;	$.	;
indigniert	ADJD	indigniert
zum	APPRART	zu
Assessor	NN	Assessor
.	$.	.
Nachdem	KOUS	nachdem
Sie	PPER	Sie
doch	ADV	doch
einmal	ADV	einmal
das	ART	die
Wort	NN	Wort
hatten	VAFIN	haben
...	$.	...
ASSESSOR	NN	Assessor
.	$.	.
Pardon	NN	Pardon
!	$.	!
Ich	PPER	ich
...	$.	...
LAMPL	NE	LAMPL
.	$.	.
Pst	NN	Pst
!	$.	!
Pst	NN	Pst
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
fortfahrend	ADJD	fortfahrend
.	$.	.
Es	PPER	es
gibt	VVFIN	geben
jemand	PIS	jemand
,	$,	,
der	PDS	die
hat	VAFIN	haben
schon	ADV	schon
Angst	NN	Angst
,	$,	,
daß	KOUS	dass
wir	PPER	wir
ihn	PPER	er
vergessen	VVPP	vergessen
,	$,	,
und	KON	und
er	PPER	er
zappelt	VVFIN	zappeln
mit	APPR	mit
den	ART	die
Füßen	NN	Fuß
vor	APPR	vor
lauter	PIAT	lauter
Ungeduld	NN	Ungeduld
...	$.	...
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Gratuliere	VVFIN	gratulieren
,	$,	,
Heinrich	NE	Heinrich
!	$.	!
ASSESSOR	NN	Assessor
.	$.	.
Fabelhafte	ADJA	fabelhaft
Taktlosigkeit	NN	Taktlosigkeit
!	$.	!
Bezirksamtmann	NN	Bezirksamtmann
rückt	VVFIN	rücken
sehr	ADV	sehr
unruhig	ADJD	unruhig
auf	APPR	auf
seinem	PPOSAT	sein
Sessel	NN	Sessel
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Pst	NN	Pst
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Er	PPER	er
zappelt	VVFIN	zappeln
mit	APPR	mit
den	ART	die
Füßen	NN	Fuß
und	KON	und
kann	VMFIN	können
es	PPER	es
nicht	PTKNEG	nicht
erwarten	VVINF	erwarten
.	$.	.
Und	KON	und
wen	PWS	wer
meine	VVFIN	meinen
ich	PPER	ich
?	$.	?
Sieht	VVFIN	sehen
spaßhaft	ADJD	spaßhaft
im	APPRART	in
Kreise	NN	Kreis
herum	PTKVZ	herum
.	$.	.
Wen	PWS	wer
habe	VAFIN	haben
ich	PPER	ich
auf	APPR	auf
der	ART	die
Latten	NN	Latte
?	$.	?
Den	ART	die
,	$,	,
wo	PWAV	wo
ich	PPER	ich
anblinzle	VVFIN	anblinzle
,	$,	,
der	PDS	die
ist	VAFIN	sein
es	PPER	es
...	$.	...
es	PPER	es
ist	VAFIN	sein
...	$.	...
es	PPER	es
ist	VAFIN	sein
unsere	PPOSAT	unser
Frau	NN	Frau
...	$.	...
Frau	NN	Frau
...	$.	...
die	ART	die
Frau	NN	Frau
Neusigl	NN	Neusigl
ist	VAFIN	sein
es	PPER	es
.	$.	.
Der	ART	die
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
der	ART	die
Assessor	NN	Assessor
und	KON	und
die	ART	die
Frau	NN	Frau
Bezirksamtmann	NN	Bezirksamtmann
sehen	VVFIN	sehen
sich	PRF	sich
bedeutungsvoll	ADJD	bedeutungsvoll
an	PTKVZ	an
und	KON	und
zucken	VVFIN	zucken
die	ART	die
Achseln	NN	Achsel
.	$.	.
Die	ART	die
andern	PIS	andere
lachen	VVINF	lachen
.	$.	.
ASSESSOR	NN	Assessor
.	$.	.
Man	PIS	man
erlebt	VVFIN	erleben
immer	ADV	immer
eine	ART	eine
neue	ADJA	neu
Überraschung	NN	Überraschung
.	$.	.
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Das	PDS	die
ist	VAFIN	sein
stark	ADJD	stark
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Pst	NN	Pst
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Wir	PPER	wir
müssen	VMFIN	müssen
sie	PPER	sie
loben	VVINF	loben
,	$,	,
wenn	KOUS	wenn
es	PPER	es
ihrem	PPOSAT	ihr
Peter	NE	Peter
auch	ADV	auch
schon	ADV	schon
nicht	PTKNEG	nicht
recht	ADJD	recht
ist	VAFIN	sein
,	$,	,
weil	KOUS	weil
er	PPER	er
meint	VVFIN	meinen
,	$,	,
sie	PPER	sie
wird	VAFIN	werden
ihm	PPER	er
zu	PTKA	zu
stolz	ADJD	stolz
.	$.	.
Aber	KON	aber
er	PPER	er
hat	VAFIN	haben
eine	ART	eine
Medaille	NN	Medaille
gekriegt	VVPP	kriegen
,	$,	,
da	KOUS	da
muß	VMFIN	müssen
sie	PPER	sie
wenigstens	ADV	wenigstens
eine	ART	eine
ehrenvolle	ADJA	ehrenvoll
Erwähnung	NN	Erwähnung
kriegen	VVFIN	kriegen
.	$.	.
Starkes	ADJA	stark
Lachen	NN	Lache|Lachen
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Aber	KON	aber
Herr	NN	Herr
Hahnrieder	NN	Hahnrieder
,	$,	,
Sie	PPER	Sie
sind	VAFIN	sein
einer	PIS	eine
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Wenn	KOUS	wenn
sie	PPER	sie
nicht	PTKNEG	nicht
so	ADV	so
auf	APPR	auf
ihn	PPER	er
aufgeschaut	VVPP	aufschauen
hätte	VAFIN	haben
,	$,	,
dann	ADV	dann
hätte	VAFIN	haben
er	PPER	er
seinen	PPOSAT	sein
Dienst	NN	Dienst
nicht	PTKNEG	nicht
so	ADV	so
lange	ADV	lange
machen	VVINF	machen
können	VMINF	können
...	$.	...
NEUSIGL	NE	NEUSIGL
.	$.	.
Das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Sie	PPER	Sie
hat	VAFIN	haben
ihrem	PPOSAT	ihr
herzallerliebsten	ADJA	herzallerlieb
Peter	NE	Peter
gut	ADJD	gut
aufgekocht	VVPP	aufkochen
,	$,	,
daß	KOUS	dass
er	PPER	er
nicht	PTKNEG	nicht
von	APPR	von
der	ART	die
Kraft	NN	Kraft
gekommen	VVPP	kommen
ist	VAFIN	sein
.	$.	.
Frau	NN	Frau
Neusigl	NN	Neusigl
zieht	VVFIN	zeihen|ziehen
wieder	ADV	wieder
ihr	PPOSAT	ihr
Taschentuch	NN	Taschentuch
hervor	PTKVZ	hervor
.	$.	.
Sie	PPER	Sie
hat	VAFIN	haben
ihn	PPER	er
mit	APPR	mit
Liebe	NN	Liebe
gepflegt	VVPP	pflegen
,	$,	,
aber	KON	aber
auch	ADV	auch
mit	APPR	mit
Strenge	NN	Strenge
,	$,	,
wenn	KOUS	wenn
er	PPER	er
zu	PTKA	zu
spät	ADJD	spät
heimgekommen	VVPP	heimkommen
ist	VAFIN	sein
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
nichts	PIS	nichts
verraten	VVINF	verraten
,	$,	,
aber	KON	aber
der	ART	die
,	$,	,
den	PRELS	die
wo	PWAV	wo
es	PPER	es
angeht	VVFIN	angehen
,	$,	,
der	PDS	die
wird	VAFIN	werden
es	PPER	es
schon	ADV	schon
wissen	VVINF	wissen
.	$.	.
Starkes	ADJA	stark
Lachen	NN	Lache|Lachen
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
steckt	VVFIN	stecken
das	ART	die
Taschentuch	NN	Taschentuch
wieder	ADV	wieder
ein	PTKVZ	ein
.	$.	.
Nein	PTKANT	nein
,	$,	,
Sie	PPER	Sie
sind	VAFIN	sein
einer	PIS	eine
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Und	KON	und
in	APPR	in
der	ART	die
Früh	ADJD	früh
,	$,	,
da	KOUS	da
hat	VAFIN	haben
sie	PPER	sie
ihn	PPER	er
rechtzeitig	ADJD	rechtzeitig
fortgeschickt	VVPP	fortschicken
,	$,	,
wenn	KOUS	wenn
es	PPER	es
ihn	PPER	er
auch	ADV	auch
gar	ADV	gar
nicht	PTKNEG	nicht
gefreut	VVPP	freuen
hat	VAFIN	haben
,	$,	,
weil	KOUS	weil
er	PPER	er
im	APPRART	in
Bett	NN	Bett
hätt	NE	hätt
bleiben	VVINF	bleiben
mögen	VMFIN	mögen
,	$,	,
ich	PPER	ich
weiß	VVFIN	wissen
schon	ADV	schon
warum	PWAV	warum
.	$.	.
Sehr	ADV	sehr
starkes	ADJA	stark
Lachen	NN	Lache|Lachen
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Na	ITJ	na
,	$,	,
so	ADV	so
was	PIS	was
!	$.	!
NEUSIGL	NE	NEUSIGL
.	$.	.
Des	ART	die
is	FM	is
a	FM	a
Tropfenberger	NE	Tropfenberger
!	$.	!
HÄBERLEIN	NN	HÄBERLEIN
singt	VVFIN	singen
lallend	ADJD	lallend
mit	APPR	mit
Hätscher	NN	Hätscher
.	$.	.
Das	PDS	die
ist	VAFIN	sein
die	ART	die
Liebe	NN	Liebe
,	$,	,
hupp	VVFIN	hupp
!	$.	!
Das	PDS	die
ist	VAFIN	sein
die	ART	die
Liebe	NN	Liebe
,	$,	,
Das	PDS	die
ist	VAFIN	sein
die	ART	die
Liebe	NN	Liebe
...	$.	...
lie	VVFIN	lie
...	$.	...
lie	ADJA	lie
,	$,	,
hupp	ADJA	hupp
LAMPL	NN	LAMPL
.	$.	.
Pst	NN	Pst
!	$.	!
Staad	ADJD	Staad
sei	VAFIN	sein
!	$.	!
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Darum	PAV	darum
,	$,	,
weil	KOUS	weil
sie	PPER	sie
eine	ART	eine
richtige	ADJA	richtig
Köchin	NN	Köchin
ist	VAFIN	sein
,	$,	,
hat	VAFIN	haben
sie	PPER	sie
dem	ART	die
Peter	NE	Peter
das	ART	die
Leben	NN	Leben
nicht	PTKNEG	nicht
versalzen	VVPP	versalzen
,	$,	,
aber	KON	aber
sie	PPER	sie
hat	VAFIN	haben
ihm	PPER	er
auch	ADV	auch
nicht	PTKNEG	nicht
zu	PTKA	zu
viele	PIAT	viele
Süßigkeiten	NN	Süßigkeit
der	ART	die
Liebe	NN	Liebe
gegeben	VVPP	geben
.	$.	.
Lachen	VVINF	lachen
.	$.	.
Durch	APPR	durch
dieses	PDAT	dies
rufen	VVFIN	rufen
wir	PPER	wir
am	APPRART	an
heutigen	ADJA	heutig
Freidentage	NN	Freidentage
:	$.	:
Die	ART	die
Frau	NN	Frau
Neusigl	NN	Neusigl
soll	VMFIN	sollen
leben	VVFIN	leben
hoch	PTKVZ	hoch
!	$.	!
hoch	ADJD	hoch
!	$.	!
hoch	ADJD	hoch
!	$.	!
Mit	APPR	mit
gedämpfter	ADJA	gedämpft
Stimme	NN	Stimme
.	$.	.
Hoch	ADJD	hoch
!	$.	!
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
seine	PPOSAT	sein
Frau	NN	Frau
und	KON	und
der	ART	die
Assessor	NN	Assessor
bleiben	VVINF	bleiben
sitzen	VVINF	sitzen
.	$.	.
Die	ART	die
übrigen	ADJA	übrig
drängen	VVFIN	dringen|drängen
sich	PRF	sich
lachend	ADJD	lachend
und	KON	und
lärmend	ADJD	lärmend
um	APPR	um
die	ART	die
Eheleute	NN	Eheleute
Neusigl	NN	Neusigl
und	KON	und
stoßen	VVFIN	stoßen
an	PTKVZ	an
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Gel	NN	Gel
,	$,	,
Frau	NN	Frau
Neusigl	NN	Neusigl
,	$,	,
der	PRELS	die
hat	VAFIN	haben
's	PPER	es
Eahna	NE	Eahna
g'sagt	VVFIN	g'sagt
?	$.	?
SEDLMAIER	NE	SEDLMAIER
.	$.	.
Auweh	NN	Auweh
,	$,	,
Peter	NE	Peter
!	$.	!
Der	PDS	die
hat	VAFIN	haben
di	NE	di
aufbracht	VVFIN	aufbracht
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Nein	PTKANT	nein
,	$,	,
eine	ART	eine
solchene	ADJA	solchene
Verlegenheit	NN	Verlegenheit
,	$,	,
Sie	PPER	Sie
sin	VVFIN	sin
einer	PIS	eine
!	$.	!
Da	ADV	da
hört	VVFIN	hören
sich	PRF	sich
alles	PIS	alle
auf	PTKVZ	auf
.	$.	.
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Is	NN	I
ja	ADV	ja
alles	PIS	alle
wahr	ADJD	wahr
,	$,	,
was	PRELS	was
i	NE	i
g'sagt	VVPP	g'sagt
hab	VAIMP	haben
'	$(	'
,	$,	,
gel	NE	gel
,	$,	,
Peter	NE	Peter
?	$.	?
NEUSIGL	NE	NEUSIGL
.	$.	.
No	NN	<UNKNOWN>
,	$,	,
a	FM	a
bisserl	NE	bisserl
was	PIAT	was
is	NE	is
scho	NE	scho
dro	NE	dro
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Schamst	VVFIN	Schamst
dich	PPER	du
nicht	PTKNEG	nicht
,	$,	,
so	ADV	so
was	PIS	was
zum	APPRART	zu
sagen	VVINF	sagen
?	$.	?
HÄBERLEIN	NN	HÄBERLEIN
singend	ADJD	singend
.	$.	.
Das	PDS	die
ist	VAFIN	sein
die	ART	die
Liebe	NN	Liebe
,	$,	,
Lie	NE	Lie
...	$.	...
liebe	VVFIN	lieben
,	$,	,
hupp	VVFIN	hupp
!	$.	!
Die	ART	die
Gäste	NN	Gast
setzen	VVFIN	setzen
sich	PRF	sich
nieder	PTKVZ	nieder
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Siehgst	NN	Siehgst
,	$,	,
Hahnrieder	NN	Hahnrieder
,	$,	,
du	PPER	du
bist	VAFIN	sein
a	FM	a
solches	PIAT	solche
Viech	NN	Viech
,	$,	,
aba	NE	Aba
grad	NE	grad
koa	NE	koa
G'schäft	NN	G'schäft
ko	VVFIN	ko
ma	NE	ma
mit	APPR	mit
dir	PPER	du
macha	NE	macha
.	$.	.
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Wann	PWAV	wann
i	NE	i
recht	ADJD	recht
dumm	ADJD	dumm
waar	ADJD	waar
,	$,	,
gang	ADJD	gang
's	PPER	es
leichter	ADJD	leicht
,	$,	,
moanst	VVFIN	moanst
.	$.	.
Gel	NN	Gel
?	$.	?
LAMPL	NE	LAMPL
.	$.	.
Allerdings	ADV	allerdings
;	$.	;
aba	NE	Aba
gar	ADV	gar
z	VVFIN	z
'	$(	'
g'sdheidt	NE	g'sdheidt
is	NE	is
aa	NE	aa
nix	PIS	nix
.	$.	.
Mit	APPR	mit
dem	ART	die
Viechhandel	NN	Viechhandel
derfst	VVFIN	derfst
hoamgeh	NE	hoamgeh
.	$.	.
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Des	ART	die
druckt	VVFIN	drucken
di	NE	di
halt	PTKVZ	halt
,	$,	,
han	VVFIN	han
?	$.	?
LAMPL	NE	LAMPL
.	$.	.
Is	NN	I
ja	ADV	ja
wohr	NN	wohr
!	$.	!
Vierz'g	NE	Vierz'g
Pfenning	NE	Pfenning
!	$.	!
Achtadreiß'g	NE	Achtadreiß'g
waar	NN	waar
aa	NE	aa
no	FM	no
a	FM	a
Wort	NN	Wort
,	$,	,
aba	NE	Aba
vierzig	CARD	vierzig
,	$,	,
des	ART	die
is	NE	is
ja	ADV	ja
narrisch	ADJD	narrisch
.	$.	.
Paß	NN	Pass
auf	PTKVZ	auf
,	$,	,
Hahnriader	NN	Hahnriader
,	$,	,
weil	KOUS	weil
ma	NE	ma
so	ADV	so
schön	ADJD	schön
beinand	NE	beinand
san	VVFIN	san
,	$,	,
schlagst	VVFIN	schlagst
ei	NE	ei
.	$.	.
Achtadreiß'g	NE	Achtadreiß'g
,	$,	,
nacha	ADJA	nacha
g'hört	ADJA	g'hört
'	$(	'
s	NN	s
Kaibi	NE	Kaibi
mei	VVFIN	mei
;	$.	;
werd	NE	werd
nix	PIS	nix
mehr	ADV	mehr
g'redt	ADJD	g'redt
.	$.	.
Also	ADV	also
,	$,	,
gelt	VVFIN	gelt
scho	NE	scho
?	$.	?
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
I	FM	I
mog	NN	mog
it	FM	it
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Des	ART	die
reut	VVFIN	reuen
di	NE	di
,	$,	,
so	ADV	so
lang	ADJD	lang
als	KOKOM	als
d	ADJD	d
'	$(	'
lebst	VVFIN	leben
.	$.	.
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Vo	VVFIN	Vo
mir	PPER	ich
aus	PTKVZ	aus
.	$.	.
I	FM	I
mog	VVFIN	mog
halt	ADV	halt
net	ADJD	net
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Also	ADV	also
is	NE	is
nix	PIS	nix
.	$.	.
Aba	NE	Aba
deswegen	PAV	deswegen
sag	VVIMP	sagen
i	FM	i
do	FM	do
,	$,	,
daß	KOUS	dass
dei	ADJA	dei
Red	NE	red
schö	NE	schö
war	VAFIN	sein
,	$,	,
gelten	VVFIN	gelten
S	NN	S
'	$(	'
,	$,	,
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
im	APPRART	in
allgemeinen	ADJA	allgemein
kein	PIAT	keine
Freund	NN	Freund
von	APPR	von
solchen	PIAT	solche
Späßchen	NN	Späßchen
.	$.	.
ASSESSOR	NN	Assessor
.	$.	.
In	APPR	in
Gegenwart	NN	Gegenwart
von	APPR	von
Damen	NN	Dame
würden	VAFIN	werden
solche	PIAT	solche
neckische	ADJA	neckisch
Andeutungen	NN	Andeutung
besser	ADJD	gut
unterbleiben	VVINF	unterbleiben
.	$.	.
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Mich	PPER	ich
wundert	VVFIN	wundern
heute	ADV	heute
gar	ADV	gar
nichts	PIS	nichts
mehr	ADV	mehr
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Ja	PTKANT	ja
,	$,	,
was	PWS	was
waar	VVINF	waar
denn	KON	denn
dös	VVIMP	dösen
?	$.	?
Des	ART	die
is	NE	is
ja	ADV	ja
bloß	ADJD	bloß
lusti	ADJD	lusti
,	$,	,
und	KON	und
is	NE	is
ganz	ADV	ganz
was	PIAT	was
Natürlichs	NN	Natürlichs
,	$,	,
daß	KOUS	dass
ma	NE	ma
verheirate	VVFIN	verheiraten
Leut	NN	Leute
a	FM	a
bissel	NE	bissel
aufzwickt	VVFIN	aufzwickt
.	$.	.
ASSESSOR	NN	Assessor
.	$.	.
Das	PDS	die
ist	VAFIN	sein
Ansichtssache	NN	Ansichtssache
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Eahna	NE	Eahna
Vorfahrer	NN	Vorfahrer
,	$,	,
der	ART	die
Herr	NN	Herr
Assessa	NE	Assessa
Nagel	NE	Nagel
,	$,	,
war	VAFIN	sein
net	ADJA	net
a	FM	a
so	ADV	so
.	$.	.
Dem	ART	die
is	FM	is
a	FM	a
Witz	NN	Witz
net	ADJD	net
leicht	ADJD	leicht
scharf	ADJD	scharf
gnua	ADJA	gnua
g'wen	NN	g'wen
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Der	ART	die
Herr	NN	Herr
Kollega	NN	Kollega
Nagel	NE	Nagel
,	$,	,
welcher	PWS	welche
jetzt	ADV	jetzt
Bezirksamtmann	NN	Bezirksamtmann
in	APPR	in
Dingelstetten	NN	Dingelstetten
ist	VAFIN	sein
?	$.	?
LAMPL	NE	LAMPL
.	$.	.
Ja	PTKANT	ja
.	$.	.
Herrschaft	NN	Herrschaft
,	$,	,
hat	VAFIN	haben
der	ART	die
G'schichterln	NN	G'schichterln
erzählen	VVFIN	erzählen
kinna	NE	kinna
.	$.	.
De	NE	De
war'n	NE	war'n
pfeffert	VVFIN	pfeffern
!	$.	!
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Er	PPER	er
hat	VAFIN	haben
sich	PRF	sich
im	APPRART	in
hiesigen	ADJA	hiesig
Distrikte	NN	Distrikt
sehr	ADV	sehr
eifrig	ADJD	eifrig
für	APPR	für
die	ART	die
Moorkultur	NN	Moorkultur
interessiert	VVPP	interessieren
und	KON	und
manches	PIAT	manche
Gute	NN	Gute
geschaffen	VVPP	schaffen
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Des	ART	die
is	FM	is
a	FM	a
lustiger	ADJA	lustig
Herr	NN	Herr
g'wen	VVFIN	g'wen
.	$.	.
Wann	PWAV	wann
i	FM	i
denk	VVIMP	denken
,	$,	,
was	PRELS	was
der	ART	die
für	APPR	für
G'schichterln	NN	G'schichterln
g'wißt	VVPP	g'wißt
hat	VAFIN	haben
!	$.	!
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Die	ART	die
Birkenpflanzungen	NN	Birkenpflanzungen
im	APPRART	in
Gräbenried	NN	Gräbenried
sind	VAFIN	sein
sein	PPOSAT	sein
Werk	NN	Werk
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Der	PDS	die
hat	VAFIN	haben
Sachen	NN	Sache
erzählt	VVFIN	erzählen
,	$,	,
daß	KOUS	dass
ma	NE	ma
si	VVFIN	si
glei	ADJD	glei
bucklat	ADJD	bucklat
hat	VAFIN	haben
lachen	VVINF	lachen
müaßen	VVFIN	müaßen
.	$.	.
Amal	NE	Amal
hat	VAFIN	haben
er	PPER	er
was	PIS	was
zum	APPRART	zu
Besten	NN	Beste
geben	VVINF	geben
,	$,	,
wart	VAFIN	sein
!	$.	!
Wia	NE	Wia
is	NE	is
jetzt	ADV	jetzt
des	ART	die
g'wesen	NN	g'wesen
?	$.	?
Ja	PTKANT	ja
,	$,	,
so	ADV	so
hat	VAFIN	haben
's	PPER	es
g'hoaßen	NN	g'hoaßen
:	$.	:
Reiseerlebnisse	NN	Reiseerlebnis
eines	ART	eine
Flohes	NN	Flohes
.	$.	.
Ha	NE	Ha
!	$.	!
Ha	NE	Ha
!	$.	!
Ha	NE	Ha
!	$.	!
Des	ART	die
is	FM	is
a	FM	a
saftige	ADJA	saftig
G'schicht	NN	G'schicht
!	$.	!
Ha	NE	Ha
!	$.	!
Ha	NE	Ha
!	$.	!
Ha	NE	Ha
!	$.	!
Des	ART	die
muaß	NN	muaß
i	NE	i
Eahna	NE	Eahna
verzählen	VVFIN	verzählen
.	$.	.
Ha	NE	Ha
!	$.	!
Ha	NE	Ha
!	$.	!
Lacht	VVFIN	lachen
so	ADV	so
unbändig	ADJD	unbändig
,	$,	,
daß	KOUS	dass
er	PPER	er
nicht	PTKNEG	nicht
zusammenhängend	ADJD	zusammenhängend
sprechen	VVINF	sprechen
kann	VMFIN	können
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Die	ART	die
Gräbenrieder	NN	Gräbenrieder
Kultur	NN	Kultur
ist	VAFIN	sein
ein	ART	eine
deutlicher	ADJA	deutlich
Beweis	NN	Beweis
dafür	PAV	dafür
,	$,	,
wie	KOKOM	wie
nützlich	ADJD	nützlich
die	ART	die
Birke	NN	Birke
...	$.	...
LAMPL	NE	LAMPL
.	$.	.
Also	ADV	also
da	KOUS	da
is	NE	is
amal	ADJA	amal
a	FM	a
Floh	NN	Floh
g'wesen	VVPP	g'wesen
;	$.	;
haha	NE	haha
!	$.	!
ha	NE	ha
!	$.	!
Der	ART	die
...	$.	...
ha	NE	ha
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
!	$.	!
der	ART	die
is	NE	is
auf	APPR	auf
seiner	PPOSAT	sein
Wanderschaft	NN	Wanderschaft
auf	APPR	auf
an	APPR	an
Platz	NN	Platz
kemma	NE	kemma
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
!	$.	!
wo	PWAV	wo
's	PPER	es
eahm	VVFIN	eahm
ausnehmend	ADJD	ausnehmend
guat	NE	guat
g'fallen	VVPP	g'fallen
hat	VAFIN	haben
.	$.	.
Der	ART	die
is	NE	is
...	$.	...
ha	NE	ha
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
...	$.	...
der	ART	die
is	NE	is
...	$.	...
ha	NE	ha
,	$,	,
ha	NE	ha
!	$.	!
Wo	PWAV	wo
moanen	VVFIN	moanen
S	NN	S
'	$(	'
,	$,	,
daß	KOUS	dass
der	ART	die
g'wen	NN	g'wen
is	NE	is
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Erzählen	VVFIN	erzählen
Sie	PPER	Sie
mir	PRF	ich
die	ART	die
Geschichte	NN	Geschichte
auf	APPR	auf
meinem	PPOSAT	mein
Bureau	NN	<UNKNOWN>
,	$,	,
Herr	NN	Herr
Lampl	NE	Lampl
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Warum	PWAV	warum
denn	ADV	denn
?	$.	?
Koa	NN	Koa
jung	ADJD	jung
's	PPER	es
Mädel	NN	Mädel
is	NE	is
ja	ADV	ja
net	ADJA	net
do	NE	do
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Ich	PPER	ich
ersuche	VVFIN	ersuchen
Sie	PPER	Sie
wirklich	ADJD	wirklich
...	$.	...
LAMPL	NE	LAMPL
.	$.	.
Derf	VVFIN	Derf
's	PPER	es
d	ADJA	d
'	$(	'
Frau	NN	Frau
Gemahlin	NN	Gemahlin
net	ADJD	net
hören	VVINF	hören
?	$.	?
No	NE	<UNKNOWN>
,	$,	,
vo	VVFIN	vo
mir	PPER	ich
aus	PTKVZ	aus
.	$.	.
Aba	NE	Aba
ha	NE	ha
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
!	$.	!
Wissen	NN	Wissen
tuat	VVFIN	tuat
sie	PPER	sie
's	PPER	es
guat	NE	guat
,	$,	,
des	ART	die
Platzerl	NE	Platzerl
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
,	$,	,
ha	NE	ha
!	$.	!
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
wütend	ADJD	wütend
.	$.	.
Erfordert	ADJD	erfordert
die	ART	die
Staatsräson	NN	Staatsräson
,	$,	,
daß	KOUS	dass
dieses	PDAT	dies
Volksfest	NN	Volksfest
noch	ADV	noch
lange	ADV	lange
dauert	VVFIN	dauern
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Nur	ADV	nur
