liegt	VVFIN	liegen
Querfeld	NN	Querfeld
ein	ART	eine
Schlag	NN	Schlag
,	$,	,
blutrünstig	ADJD	blutrünstig
,	$,	,
straf	VVIMP	strafen
mich	PPER	ich
Gott	NN	Gott
,	$,	,
Als	KOKOM	als
hätt	NN	hätt
ein	ART	eine
Großknecht	NN	Großknecht
wütend	ADJD	wütend
ihn	PPER	er
geführt	VVPP	führen
.	$.	.
ADAM	NE	Adam
.	$.	.
Das	PDS	die
ist	VAFIN	sein
der	ART	die
Augenknochen	NN	Augenknochen
.	$.	.
–	ADJA	–
Ja	NN	Ja
,	$,	,
nun	ADV	nun
seht	VVFIN	sehen
,	$,	,
Das	ART	die
alles	PIAT	alle
hatt	NN	hatt
ich	PPER	ich
nicht	PTKNEG	nicht
einmal	ADV	einmal
gespürt	VVPP	spüren
.	$.	.
LICHT	ADJD	licht
.	$.	.
Ja	PTKANT	ja
,	$,	,
ja	ADV	ja
!	$.	!
So	ADV	so
geht	VVFIN	gehen
's	PPER	es
im	APPRART	in
Feuer	NN	Feuer
des	ART	die
Gefechts	NN	Gefecht
.	$.	.
ADAM	NE	Adam
.	$.	.
Gefecht	NN	Gefecht
!	$.	!
Was	PWS	was
!	$.	!
–	NN	–
Mit	APPR	mit
dem	ART	die
verfluchten	ADJA	verflucht
Ziegenbock	NN	Ziegenbock
,	$,	,
Am	APPRART	an
Ofen	NN	Ofen
focht	VVFIN	fechten
ich	PPER	ich
,	$,	,
wenn	KOUS	wenn
Ihr	PPER	sie
wollt	VMFIN	wollen
.	$.	.
Jetzt	ADV	jetzt
weiß	VVFIN	wissen
ich	PPER	ich
's	PPER	es
.	$.	.
Da	KOUS	da
ich	PPER	ich
das	ART	die
Gleichgewicht	NN	Gleichgewicht
verlier	VVIMP	verlieren
,	$,	,
und	KON	und
gleichsam	ADJD	gleichsam
Ertrunken	VVPP	ertrinken
in	APPR	in
den	ART	die
Lüften	NN	Luft|Lüften
um	APPR	um
mich	PRF	ich
greife	VVFIN	greifen
,	$,	,
Faß	NN	Fass
ich	PPER	ich
die	ART	die
Hosen	NN	Hose
,	$,	,
die	PRELS	die
ich	PPER	ich
gestern	ADV	gestern
abend	ADV	abend
Durchnäßt	VVFIN	durchnässen
an	APPR	an
das	ART	die
Gestell	NN	Gestell
des	ART	die
Ofens	NN	Ofen
hing	VVFIN	hängen
.	$.	.
Nun	KOUS	nun
faß	VVIMP	fassen
ich	PPER	ich
sie	PPER	sie
,	$,	,
versteht	VVFIN	verstehen
Ihr	PPER	sie
,	$,	,
denke	VVFIN	denken
mich	PRF	ich
,	$,	,
Ich	PPER	ich
Tor	NN	Tor
,	$,	,
daran	PAV	daran
zu	PTKZU	zu
halten	VVINF	halten
,	$,	,
und	KON	und
nun	ADV	nun
reißt	VVFIN	reißen
Der	ART	die
Bund	NN	Bund
;	$.	;
Bund	NN	Bund
jetzt	ADV	jetzt
und	KON	und
Hos	VVFIN	Hos
und	KON	und
ich	PPER	ich
,	$,	,
wir	PPER	wir
stürzen	VVFIN	stürzen
,	$,	,
Und	KON	und
häuptlings	NN	Häuptling
mit	APPR	mit
dem	ART	die
Stirnblatt	NN	Stirnblatt
schmettr	NE	schmettr
'	$(	'
ich	PPER	ich
auf	APPR	auf
Den	ART	die
Ofen	NN	Ofen
hin	PTKVZ	hin
,	$,	,
just	ADV	just
wo	PWAV	wo
ein	ART	eine
Ziegenbock	NN	Ziegenbock
Die	ART	die
Nase	NN	Nase
an	APPR	an
der	ART	die
Ecke	NN	Ecke
vorgestreckt	VVPP	vorstrecken
.	$.	.
LICHT	ADJD	licht
lacht	VVFIN	lachen
.	$.	.
Gut	ADJD	gut
,	$,	,
gut	ADJD	gut
.	$.	.
ADAM	NE	Adam
.	$.	.
Verdammt	VVPP	verdammen
!	$.	!
LICHT	ADJD	licht
.	$.	.
Der	ART	die
erste	ADJA	erst
Adamsfall	NN	Adamsfall
,	$,	,
Den	PRELS	die
Ihr	PPER	sie
aus	APPR	aus
einem	ART	eine
Bett	NN	Bett
hinaus	ADV	hinaus
getan	VVPP	tun
.	$.	.
ADAM	NE	Adam
.	$.	.
Mein	PPOSAT	mein
Seel	NN	Seel
!	$.	!
–	NN	–
Doch	ADV	doch
,	$,	,
was	PWS	was
ich	PPER	ich
sagen	VVINF	sagen
wollte	VMFIN	wollen
,	$,	,
was	PWS	was
gibt	VVFIN	geben
's	PPER	es
Neues	NN	Neue
?	$.	?
LICHT	ADJD	licht
.	$.	.
Ja	PTKANT	ja
,	$,	,
was	PRELS	was
es	PPER	es
Neues	NN	Neue
gibt	VVFIN	geben
!	$.	!
Der	ART	die
Henker	NN	Henker
hol	VVIMP	holen
's	PPER	es
,	$,	,
Hätt	NN	Hätt
ich	PPER	ich
's	PPER	es
doch	ADV	doch
bald	ADV	bald
vergessen	VVINF	vergessen
.	$.	.
ADAM	NE	Adam
.	$.	.
Nun	ADV	nun
?	$.	?
LICHT	ADJD	licht
.	$.	.
Macht	VVFIN	machen
Euch	PPER	ihr
bereit	ADJD	bereit
auf	APPR	auf
unerwarteten	ADJA	unerwartet
Besuch	NN	Besuch
aus	APPR	aus
Utrecht	NE	Utrecht
.	$.	.
ADAM	NE	Adam
.	$.	.
So	ADV	so
?	$.	?
LICHT	ADJD	licht
.	$.	.
Der	ART	die
Herr	NN	Herr
Gerichtsrat	NN	Gerichtsrat
kömmt	VVFIN	kömmt
.	$.	.
ADAM	NE	Adam
.	$.	.
Wer	PWS	wer
kömmt	VVFIN	kömmt
?	$.	?
LICHT	ADJD	licht
.	$.	.
Der	ART	die
Herr	NN	Herr
Gerichtsrat	NN	Gerichtsrat
Walter	NE	Walter
kömmt	VVFIN	kömmt
,	$,	,
aus	APPR	aus
Utrecht	NE	Utrecht
.	$.	.
Er	PPER	er
ist	VAFIN	sein
in	APPR	in
Revisions-Bereisung	NN	Revisions-Bereisung
auf	APPR	auf
den	ART	die
Ämtern	NN	Amt
,	$,	,
Und	KON	und
heut	VVFIN	heuen
noch	ADV	noch
trifft	VVFIN	treffen
er	PPER	er
bei	APPR	bei
uns	PPER	wir
ein	PTKVZ	ein
.	$.	.
ADAM	NE	Adam
.	$.	.
Noch	ADV	noch
heut	VVFIN	heuen
!	$.	!
Seid	VAFIN	sein
Ihr	PPER	sie
bei	APPR	bei
Trost	NN	Trost
?	$.	?
LICHT	ADJD	licht
.	$.	.
So	ADV	so
wahr	ADJD	wahr
ich	PPER	ich
lebe	VVFIN	leben
.	$.	.
Er	PPER	er
war	VAFIN	sein
in	APPR	in
Holla	NE	Holla
,	$,	,
auf	APPR	auf
dem	ART	die
Grenzdorf	NN	Grenzdorf
,	$,	,
gestern	ADV	gestern
,	$,	,
Hat	VAFIN	haben
das	ART	die
Justizamt	NN	Justizamt
dort	ADV	dort
schon	ADV	schon
revidiert	VVPP	revidieren
.	$.	.
Ein	ART	eine
Bauer	NE	Bauer
sah	VVFIN	sehen
zur	APPRART	zu
Fahrt	NN	Fahrt
nach	APPR	nach
Huisum	NN	Huisum
schon	ADV	schon
Die	ART	die
Vorspannpferde	NN	Vorspannpferde
vor	APPR	vor
den	ART	die
Wagen	NN	Wagen
schirren	VVFIN	schirren
.	$.	.
ADAM	NE	Adam
.	$.	.
Heut	ADV	heute
noch	ADV	noch
,	$,	,
er	PPER	er
,	$,	,
der	ART	die
Gerichtsrat	NN	Gerichtsrat
,	$,	,
her	PTKVZ	her
,	$,	,
aus	APPR	aus
Utrecht	NE	Utrecht
!	$.	!
Zur	APPRART	zu
Revision	NN	Revision
,	$,	,
der	ART	die
wackre	ADJA	wacker
Mann	NN	Mann
,	$,	,
der	PRELS	die
selbst	ADV	selbst
Sein	PPOSAT	sein
Schäfchen	NN	Schäfchen
schiert	VVFIN	schiert
,	$,	,
dergleichen	PIS	dergleichen
Fratzen	NN	Fratze
haßt	VVFIN	hassen
.	$.	.
Nach	APPR	nach
Huisum	NN	Huisum
kommen	VVINF	kommen
,	$,	,
und	KON	und
uns	PPER	wir
kujonieren	VVFIN	kujonieren
!	$.	!
LICHT	ADJD	licht
.	$.	.
Kam	VVFIN	kommen
er	PPER	er
bis	APPR	bis
Holla	NE	Holla
,	$,	,
kommt	VVFIN	kommen
er	PPER	er
auch	ADV	auch
bis	APPR	bis
Huisum	NN	Huisum
.	$.	.
Nehmt	VVFIN	nehmen
Euch	PPER	ihr
in	APPR	in
acht	CARD	acht
.	$.	.
ADAM	NE	Adam
.	$.	.
Ach	ITJ	ach
geht	VVFIN	gehen
!	$.	!
LICHT	ADJD	licht
.	$.	.
Ich	PPER	ich
sag	VVIMP	sagen
es	PPER	es
Euch	PPER	ihr
.	$.	.
ADAM	NE	Adam
.	$.	.
Geht	VVFIN	gehen
mir	PPER	ich
mit	APPR	mit
Eurem	PPOSAT	euer
Märchen	NN	Märchen
,	$,	,
sag	VVIMP	sagen
ich	PPER	ich
Euch	PPER	ihr
.	$.	.
LICHT	ADJD	licht
.	$.	.
Der	ART	die
Bauer	NE	Bauer
hat	VAFIN	haben
ihn	PPER	er
selbst	ADV	selbst
gesehn	VVFIN	gesehn
,	$,	,
zum	APPRART	zu
Henker	NN	Henker
.	$.	.
ADAM	NE	Adam
.	$.	.
Wer	PWS	wer
weiß	VVFIN	wissen
,	$,	,
wen	PWS	wer
der	ART	die
triefäugige	ADJA	triefäugige
Schuft	NN	Schuft
gesehn	VVFIN	gesehn
.	$.	.
Die	ART	die
Kerle	NN	Kerl
unterscheiden	VVFIN	unterscheiden
ein	ART	eine
Gesicht	NN	Gesicht
Von	APPR	von
einem	ART	eine
Hinterkopf	NN	Hinterkopf
nicht	PTKNEG	nicht
,	$,	,
wenn	KOUS	wenn
er	PPER	er
kahl	ADJD	kahl
ist	VAFIN	sein
.	$.	.
Setzt	VVFIN	setzen
