Erster	ADJA	erst
ist	VAFIN	sein
–	NN	–
der	ART	die
Herr	NN	Herr
Feldmarschall	NN	Feldmarschall
is	NE	is
halt	ADV	halt
sehr	ADV	sehr
geschwind	ADJD	geschwind
.	$.	.
Einmal	ADV	einmal
–	ADJA	–
OCTAVIAN	NE	Octavian
eifersüchtig	ADJD	eifersüchtig
.	$.	.
Was	PWS	was
war	VAFIN	sein
einmal	ADV	einmal
?	$.	?
MARSCHALLIN	NN	MARSCHALLIN
zerstreut	VVPP	zerstreuen
,	$,	,
horcht	VVFIN	horchen
.	$.	.
OCTAVIAN	NE	Octavian
.	$.	.
Was	PWS	was
war	VAFIN	sein
einmal	ADV	einmal
?	$.	?
Bichette	NN	Bichette
!	$.	!
Bichette	NN	Bichette
,	$,	,
was	PWS	was
war	VAFIN	sein
einmal	ADV	einmal
?	$.	?
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Ach	ITJ	ach
sei	VAFIN	sein
Er	PPER	er
gut	ADJD	gut
,	$,	,
Er	PPER	er
muß	VMFIN	müssen
nicht	PTKNEG	nicht
alles	PIS	alle
wissen	VVINF	wissen
!	$.	!
OCTAVIAN	NE	Octavian
wirft	VVFIN	werfen
sich	PRF	sich
auf	APPR	auf
das	ART	die
Sofa	NN	Sofa
.	$.	.
So	ADV	so
spielt	VVFIN	spielen
sie	PPER	sie
sich	PRF	sich
mit	APPR	mit
mir	PPER	ich
!	$.	!
Ich	PPER	ich
bin	VAFIN	sein
ein	ART	eine
unglücklicher	ADJA	unglücklich
Mensch	NN	Mensch
!	$.	!
MARSCHALLIN	NE	MARSCHALLIN
horcht	VVFIN	horchen
.	$.	.
Jetzt	ADV	jetzt
trotz	APPR	trotz
Er	PPER	er
nicht	PTKNEG	nicht
.	$.	.
Jetzt	ADV	jetzt
gilts	NN	gilts
.	$.	.
Es	PPER	es
is	NE	is
der	ART	die
Feldmarschall	NN	Feldmarschall
.	$.	.
Wenn	KOUS	wenn
es	PPER	es
ein	ART	eine
Fremder	NN	Fremde
wär	ADJD	wär
,	$,	,
so	ADV	so
wär	ADJD	wär
der	ART	die
Lärm	NN	Lärm
da	ADV	da
drüben	ADV	drüben
in	APPR	in
meinem	PPOSAT	mein
Vorzimmer	NN	Vorzimmer
!	$.	!
Es	PPER	es
muß	VMFIN	müssen
mein	PPOSAT	mein
Mann	NN	Mann
sein	VAINF	sein
,	$,	,
der	PRELS	die
durch	APPR	durch
die	ART	die
Garderob	NE	Garderob
herein	ADV	herein
will	VMFIN	wollen
und	KON	und
mit	APPR	mit
die	ART	die
Lakaien	NN	Lakai
disputiert	VVFIN	disputiert
!	$.	!
Quin-quin	NN	Quin-quin
,	$,	,
es	PPER	es
is	NE	is
mein	PPOSAT	mein
Mann	NN	Mann
.	$.	.
OCTAVIAN	NE	Octavian
fährt	VVFIN	fahren
nach	APPR	nach
seinem	PPOSAT	sein
Degen	NN	Degen
und	KON	und
läuft	VVFIN	laufen
gegen	APPR	gegen
rechts	ADV	rechts
.	$.	.
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Nicht	PTKNEG	nicht
dort	ADV	dort
.	$.	.
Dort	ADV	dort
ist	VAFIN	sein
das	ART	die
Vorzimmer	NN	Vorzimmer
.	$.	.
Da	KOUS	da
sitzen	VVFIN	sitzen
meine	PPOSAT	mein
Lieferanten	NN	Lieferant
und	KON	und
ein	ART	eine
halbes	ADJA	halb
Dutzend	NN	Dutzend
Lakaien	NN	Lakai
.	$.	.
Da	ADV	da
!	$.	!
OCTAVIAN	NE	Octavian
läuft	VVFIN	laufen
hinüber	ADV	hinüber
zur	APPRART	zu
kleinen	ADJA	klein
Türe	NN	Türe
.	$.	.
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Zu	PTKA	zu
spät	ADJD	spät
!	$.	!
Sie	PPER	Sie
sind	VAFIN	sein
schon	ADV	schon
in	APPR	in
der	ART	die
Garderob	NE	Garderob
!	$.	!
Jetzt	ADV	jetzt
bleibt	VVFIN	bleiben
nur	ADV	nur
eins	CARD	eins
!	$.	!
Versteck	VVIMP	verstecken
