'	$(	'
leise	ADJD	leise
und	KON	und
sieh	VVIMP	sehen
durchs	APPRART	durchs
Guckloch	NN	Guckloch
!	$.	!
Laura	NE	Laura
.	$.	.
Aber	KON	aber
wenn	KOUS	wenn
's	PPER	es
eine	ART	eine
Rechnung	NN	Rechnung
ist	VAFIN	sein
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Na	ITJ	na
darum	PAV	darum
gerade	ADV	gerade
!	$.	!
Laura	NE	Laura
(	$(	(
sich	PRF	sich
besinnend	ADJD	besinnend
)	$(	)
.	$.	.
Ach	ITJ	ach
so	ADV	so
!	$.	!
(	$(	(
Auf	APPR	auf
Zehenspitzen	NN	Zehenspitze
ab	PTKVZ	ab
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
lauscht	VVFIN	lauschen
.	$.	.
)	$(	)
2.	ADJA	2.
Scene	NN	Scene
.	$.	.
Die	ART	die
Vorigen	NN	Vorige
.	$.	.
(	$(	(
Dann	ADV	dann
)	$(	)
Keßler	NN	Keßler
.	$.	.
Laura	NE	Laura
(	$(	(
ratlos	ADJD	ratlos
)	$(	)
.	$.	.
Siehst	VVFIN	sehen
du	PPER	du
,	$,	,
Mama	NN	Mama
,	$,	,
da	ADV	da
ist	VAFIN	sein
Herr	NN	Herr
Keßler	NE	Keßler
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
(	$(	(
aufstehend	ADJD	aufstehend
,	$,	,
strenge	VVFIN	strengen
)	$(	)
.	$.	.
Herr	NN	Herr
Keßler	NE	Keßler
!	$.	!
Keßler	NN	Keßler
(	$(	(
flott	ADJD	flott
)	$(	)
.	$.	.
Habe	VAFIN	haben
mir	PPER	ich
nicht	PTKNEG	nicht
versagen	VVINF	versagen
können	VMINF	können
,	$,	,
gnädige	ADJA	gnädig
Frau	NN	Frau
,	$,	,
mich	PRF	ich
vor	APPR	vor
meiner	PPOSAT	mein
Abreise	NN	Abreise
nach	APPR	nach
den	ART	die
Mittelmeerländern	NN	Mittelmeerland
noch	ADV	noch
einmal	ADV	einmal
nach	APPR	nach
dem	ART	die
liebenswürdigen	ADJA	liebenswürdig
Befinden	NN	Befinden
der	ART	die
Damen	NN	Dame
–	ADJD	–
selbst	ADV	selbst
auf	APPR	auf
die	ART	die
Gefahr	NN	Gefahr
hin	APZR	hin
–	ADJA	–
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Laura	NE	Laura
,	$,	,
laß	ADJD	laß
uns	PRF	wir
allein	ADV	allein
.	$.	.
(	$(	(
Setzt	VVFIN	setzen
sich	PRF	sich
.	$.	.
)	$(	)
Laura	NE	Laura
(	$(	(
rafft	VVFIN	raffen
Tuschzeug	NN	Tuschzeug
und	KON	und
Zeichenbrett	NN	Zeichenbrett
zusammen	PTKVZ	zusammen
)	$(	)
.	$.	.
Keßler	NE	Keßler
(	$(	(
ihr	PPOSAT	ihr
über	APPR	über
die	ART	die
Schulter	NN	Schulter
guckend	ADJD	guckend
)	$(	)
.	$.	.
Aha	ITJ	aha
,	$,	,
eine	ART	eine
neue	ADJA	neu
Schmetterlingsschlacht	NN	Schmetterlingsschlacht
.	$.	.
Ganz	ADV	ganz
famos	ADJD	famos
wieder	ADV	wieder
–	ADJD	–
ganz	ADV	ganz
famos	ADJD	famos
...	$.	...
Wo	PWAV	wo
Fräulein	NN	Fräulein
Roschen	NN	Roschen
bloß	ADJD	bloß
die	ART	die
Ideen	NN	Idee
her	APZR	her
hat	VAFIN	haben
.	$.	.
Immer	ADV	immer
dasselbe	PDAT	dasselb
und	KON	und
immer	ADV	immer
was	PIAT	was
andres	PIS	andere
.	$.	.
Laura	NE	Laura
(	$(	(
leise	ADJA	leise
)	$(	)
.	$.	.
Ach	ITJ	ach
Sie	PPER	Sie
!	$.	!
Sie	PPER	Sie
Taugenichts	NN	Taugenichts
!	$.	!
Keßler	NN	Keßler
(	$(	(
leise	ADJD	leise
)	$(	)
.	$.	.
Ist	VAFIN	sein
Else	NE	Else
zu	APPR	zu
Hause	NN	Haus
?	$.	?
Laura	NE	Laura
(	$(	(
leise	ADJA	leise
)	$(	)
.	$.	.
Warten	VVFIN	warten
Sie	PPER	Sie
man	PIS	man
!	$.	!
(	$(	(
Laut	ADJD	laut
,	$,	,
förmlich	ADJD	förmlich
.	$.	.
)	$(	)
Adieu	ADV	adieu
,	$,	,
Herr	NN	Herr
Keßler	NE	Keßler
!	$.	!
(	$(	(
Ab	PTKVZ	ab
.	$.	.
)	$(	)
3.	ADJA	3.
Scene	NN	Scene
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Keßler	NE	Keßler
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Herr	NN	Herr
Keßler	NN	Keßler
,	$,	,
ich	PPER	ich
fordere	VVFIN	fordern
Sie	PPER	Sie
nicht	PTKNEG	nicht
auf	PTKVZ	auf
,	$,	,
Platz	NN	Platz
zu	PTKZU	zu
nehmen	VVINF	nehmen
.	$.	.
Keßler	NE	Keßler
.	$.	.
O	NN	O
bitte	VVFIN	bitten
,	$,	,
thun	VVFIN	thun
Sie	PPER	Sie
das	PDS	die
ruhig	ADJD	ruhig
,	$,	,
gnädige	ADJA	gnädig
Frau	NN	Frau
.	$.	.
(	$(	(
Setzt	VVFIN	setzen
sich	PRF	sich
.	$.	.
)	$(	)
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Herr	NN	Herr
Keßler	NN	Keßler
,	$,	,
Sie	PPER	Sie
wohnten	VVFIN	wohnen
zwei	CARD	zwei
Jahre	NN	Jahr
lang	ADJD	lang
bei	APPR	bei
der	ART	die
Witwe	NN	Witwe
eines	ART	eine
Beamten	NN	Beamter
.	$.	.
Keßler	NE	Keßler
.	$.	.
Sie	PPER	Sie
dürfen	VMFIN	dürfen
sagen	VVINF	sagen
,	$,	,
bei	APPR	bei
der	ART	die
Witwe	NN	Witwe
eines	ART	eine
höheren	ADJA	hoch
Beamten	NN	Beamter
,	$,	,
gnädige	ADJA	gnädig
Frau	NN	Frau
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Jawohl	ADV	jawohl
.	$.	.
Ich	PPER	ich
selbst	ADV	selbst
stamme	VVFIN	stammen
aus	APPR	aus
einer	PIS	eine
