Ouvertüre	NN	Ouvertüre
Bach	NE	Bach
vertraut	VVFIN	vertrauen
er	PPER	er
alles	PIS	alle
!	$.	!
FRAU	NN	Frau
REICH	ADJD	reich
zu	APPR	zu
den	ART	die
Männern	NN	Mann
.	$.	.
Und	KON	und
daß	KOUS	dass
ihr	PPER	ihr
nur	ADV	nur
nichts	PIS	nichts
spart	VVFIN	sparen
!	$.	!
–	NN	–
Die	ART	die
Elfen	NN	Elfe
und	KON	und
Feen	NN	Fee
müssen	VMFIN	müssen
wie	KOKOM	wie
wirkliche	ADJA	wirklich
Geister	NN	Geist
leicht	ADJD	leicht
und	KON	und
luftig	ADJD	luftig
sein	VAINF	sein
und	KON	und
die	ART	die
Täuschung	NN	Täuschung
so	ADV	so
groß	ADJD	groß
,	$,	,
daß	KOUS	dass
er	PPER	er
sich	PRF	sich
für	APPR	für
verzaubert	VVPP	verzaubern
halten	VVINF	halten
muß	VMFIN	müssen
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
So	ADV	so
kommt	VVFIN	kommen
und	KON	und
laßt	VVFIN	lassen
uns	PPER	wir
eilig	ADJD	eilig
alle	PIAT	alle
Vorbereitungen	NN	Vorbereitung
treffen	VVINF	treffen
,	$,	,
das	PDS	die
wird	VAFIN	werden
noch	ADV	noch
ein	ART	eine
köstlicher	ADJA	köstlich
Spaß	NN	Spaß
!	$.	!
Alle	PIS	alle
gehen	VVFIN	gehen
ab	PTKVZ	ab
bis	KON	bis
auf	APPR	auf
Frau	NN	Frau
Reich	NE	Reich
und	KON	und
Anna	NE	Anna
.	$.	.
Zweiter	ADJA	zweit
Auftritt	NN	Auftritt
Frau	NN	Frau
Reich	NE	Reich
.	$.	.
Anna	NE	Anna
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Und	KON	und
nun	ADV	nun
,	$,	,
liebes	ADJA	lieb
Kind	NN	Kind
,	$,	,
ein	ART	eine
inhaltschweres	ADJA	inhaltschweres
Wort	NN	Wort
zu	APPR	zu
dir	PRF	du
!	$.	!
ANNA	NE	Anna
.	$.	.
Was	PWS	was
befehlt	VVFIN	befehlen
Ihr	PPER	sie
?	$.	?
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Du	PPER	du
weißt	VVFIN	weißen
es	PPER	es
,	$,	,
daß	KOUS	dass
der	ART	die
Doktor	NN	Doktor
Cajus	NN	Cajus
dich	PPER	du
liebt	VVFIN	lieben
,	$,	,
und	KON	und
ich	PPER	ich
wünsche	VVFIN	wünschen
,	$,	,
daß	KOUS	dass
er	PPER	er
dein	PPOSAT	dein
Gatte	NN	Gatte
werde	VAFIN	werden
.	$.	.
ANNA	NE	Anna
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
es	PPER	es
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Der	ART	die
Spuk	NN	Spuk
,	$,	,
den	PRELS	die
wir	PPER	wir
verabredet	VVPP	verabreden
haben	VAFIN	haben
,	$,	,
soll	VMFIN	sollen
meinen	PPOSAT	mein
Plan	NN	Plan
zu	APPR	zu
Ende	NN	Ende
führen	VVINF	führen
,	$,	,
und	KON	und
noch	ADV	noch
heute	ADV	heute
nacht	PTKVZ	nacht
sollst	VMFIN	sollen
du	PPER	du
mit	APPR	mit
Cajus	NN	Cajus
getraut	VVPP	getrauen|trauen
werden	VAINF	werden
.	$.	.
ANNA	NE	Anna
.	$.	.
Wie	KOUS	wie
wäre	VAFIN	sein
das	PDS	die
möglich	ADJD	möglich
?	$.	?
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Du	PPER	du
kleidest	VVFIN	kleidest
dich	PPER	du
als	KOKOM	als
roter	ADJA	rot
Elf	NN	Elf
an	PTKVZ	an
;	$.	;
ich	PPER	ich
werde	VAFIN	werden
dir	PPER	du
das	ART	die
Gewand	NN	Gewand
bringen	VVINF	bringen
und	KON	und
Doktor	NN	Doktor
Cajus	NN	Cajus
davon	PAV	davon
benachrichtigen	VVINF	benachrichtigen
,	$,	,
damit	KOUS	damit
er	PPER	er
dich	PPER	du
erkennt	VVFIN	erkennen
.	$.	.
Er	PPER	er
soll	VMFIN	sollen
auch	ADV	auch
verkleidet	VVPP	verkleiden
erscheinen	VVINF	erscheinen
und	KON	und
dich	PPER	du
während	APPR	während
des	ART	die
Trubels	NN	Trubel
entführen	VVINF	entführen
.	$.	.
In	APPR	in
der	ART	die
Kapelle	NN	Kapelle
im	APPRART	in
Walde	NN	Wald
wird	VAFIN	werden
eure	PPOSAT	euer
Trauung	NN	Trauung
sogleich	ADV	sogleich
vollzogen	VVPP	vollziehen
.	$.	.
ANNA	ADJD	ANNA
freudig	ADJD	freudig
für	APPR	für
sich	PRF	sich
.	$.	.
Himmel	NN	Himmel
,	$,	,
welch	PIAT	welche
ein	ART	eine
Strahl	NN	Strahl
von	APPR	von
Hoffnung	NN	Hoffnung
!	$.	!
Laut	ADJD	laut
.	$.	.
Wenn	KOUS	wenn
es	PPER	es
nur	ADV	nur
gelingt	VVFIN	gelingen
!	$.	!
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Oh	ITJ	oh
,	$,	,
es	PPER	es
wird	VAFIN	werden
alles	PIS	alle
nach	APPR	nach
Wunsch	NN	Wunsch
gehen	VVINF	gehen
.	$.	.
ANNA	NE	Anna
.	$.	.
Nun	ADV	nun
,	$,	,
das	ART	die
Meinige	PPOSS	meinig
will	VMFIN	wollen
ich	PPER	ich
dazu	PAV	dazu
tun	VVINF	tun
und	KON	und
als	KOKOM	als
roter	ADJA	rot
Elf	NN	Elf
erscheinen	VVFIN	erscheinen
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
So	ADV	so
ist	VAFIN	sein
es	PPER	es
recht	ADJD	recht
,	$,	,
meine	PPOSAT	mein
Tochter	NN	Tochter
!	$.	!
Also	ADV	also
auf	APPR	auf
Wiedersehen	NN	Wiedersehen
–	ADJA	–
Frau	NN	Frau
Doktorin	NN	Doktorin
Cajus	NN	Cajus
!	$.	!
Sie	PPER	Sie
geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Dritter	ADJA	dritt
Auftritt	NN	Auftritt
Anna	NE	Anna
.	$.	.
Dann	ADV	dann
Herr	NN	Herr
Reich	NE	Reich
.	$.	.
ANNA	VVFIN	ANNA
ihr	PPER	ihr
nachsehend	ADJD	nachsehend
.	$.	.
Nein	PTKANT	nein
,	$,	,
liebe	ADJA	lieb
Mutter	NN	Mutter
,	$,	,
nie	ADV	nie
kann	VMFIN	können
Anna	NE	Anna
des	ART	die
Cajus	NN	Cajus
Frau	NN	Frau
werden	VAINF	werden
,	$,	,
ihr	PPOSAT	ihr
Herz	NN	Herz
gehört	VVFIN	gehören
nur	ADV	nur
Fenton	NN	Fenton
!	$.	!
Jetzt	ADV	jetzt
nur	ADV	nur
schnell	ADJD	schnell
an	APPR	an
den	ART	die
Teuren	NN	Teure
geschrieben	VVPP	schreiben
,	$,	,
damit	KOUS	damit
er	PPER	er
bei	APPR	bei
dem	ART	die
Spuk	NN	Spuk
nicht	PTKNEG	nicht
ausbleibt	VVFIN	ausbleiben
und	KON	und
die	ART	die
Gelegenheit	NN	Gelegenheit
benutzt	VVPP	benutzen
.	$.	.
Sie	PPER	Sie
setzt	VVFIN	setzen
sich	PRF	sich
,	$,	,
um	KOUI	um
zu	PTKZU	zu
schreiben	VVINF	schreiben
.	$.	.
REICH	ADJD	reich
tritt	VVFIN	treten
vorsichtig	ADJD	vorsichtig
ein	PTKVZ	ein
.	$.	.
Was	PWS	was
schreibst	VVFIN	schreiben
du	PPER	du
denn	ADV	denn
da	ADV	da
,	$,	,
mein	PPOSAT	mein
Töchterchen	NN	Töchterchen
?	$.	?
ANNA	ADJD	ANNA
erschrocken	VVPP	erschrecken
,	$,	,
sich	PRF	sich
aber	ADV	aber
sogleich	ADV	sogleich
fassend	ADJD	fassend
.	$.	.
Ich	PPER	ich
–	VVFIN	–
ich	PPER	ich
wollte	VMFIN	wollen
eben	ADV	eben
das	ART	die
Verzeichnis	NN	Verzeichnis
der	ART	die
Rollen	NN	Rolle
für	APPR	für
heute	ADV	heute
nacht	PTKVZ	nacht
entwerfen	VVINF	entwerfen
.	$.	.
REICH	ADJD	reich
.	$.	.
Nun	ADV	nun
,	$,	,
dabei	PAV	dabei
wird	VAFIN	werden
wohl	ADV	wohl
mein	PPOSAT	mein
Plänchen	NN	Plänchen
,	$,	,
das	PRELS	die
dich	PPER	du
betrifft	VVFIN	betreffen
,	$,	,
auch	ADV	auch
in	APPR	in
Anschlag	NN	Anschlag
kommen	VVINF	kommen
.	$.	.
Tochter	NN	Tochter
,	$,	,
einen	ART	eine
Plan	NN	Plan
habe	VAFIN	haben
ich	PPER	ich
,	$,	,
einen	ART	eine
köstlichen	ADJA	köstlich
Plan	NN	Plan
,	$,	,
der	PRELS	die
mit	APPR	mit
einem	ART	eine
Male	NN	Mal
den	ART	die
ewigen	ADJA	ewig
Streit	NN	Streit
zwischen	APPR	zwischen
deiner	PPOSAT	dein
Mutter	NN	Mutter
und	KON	und
mir	PPER	ich
,	$,	,
in	APPR	in
betreff	NN	Betreff
deiner	PPOSAT	dein
Verheiratung	NN	Verheiratung
,	$,	,
beendigen	VVINF	beendigen
soll	VMFIN	sollen
.	$.	.
ANNA	NE	Anna
.	$.	.
Laßt	VVFIN	lassen
doch	ADV	doch
hören	VVFIN	hören
!	$.	!
REICH	ADJD	reich
.	$.	.
Du	PPER	du
sollst	VMFIN	sollen
noch	ADV	noch
heute	ADV	heute
nacht	PTKVZ	nacht
mit	APPR	mit
Spärlich	ADJD	spärlich
getraut	VVPP	getrauen|trauen
werden	VAINF	werden
!	$.	!
Anna	NE	Anna
macht	VVFIN	machen
eine	ART	eine
Bewegung	NN	Bewegung
des	ART	die
Erstaunens	NN	Erstaunen
.	$.	.
REICH	ADJD	reich
.	$.	.
Bei	APPR	bei
dem	ART	die
Spuk	NN	Spuk
mußt	VMFIN	müssen
du	PPER	du
als	KOKOM	als
grüner	ADJA	grün
Elf	NN	Elf
erscheinen	VVFIN	erscheinen
.	$.	.
Dein	PPOSAT	dein
Gewand	NN	Gewand
habe	VAFIN	haben
ich	PPER	ich
schon	ADV	schon
besorgt	ADJD	besorgt
,	$,	,
und	KON	und
ich	PPER	ich
werde	VAFIN	werden
Spärlich	ADJD	spärlich
davon	PAV	davon
benachrichtigen	VVINF	benachrichtigen
,	$,	,
damit	KOUS	damit
er	PPER	er
dich	PPER	du
erkennt	VVFIN	erkennen
.	$.	.
In	APPR	in
dem	ART	die
Trubel	NN	Trubel
entführt	VVFIN	entführen
er	PPER	er
dich	PPER	du
,	$,	,
und	KON	und
ihr	PPER	ihr
laßt	VVFIN	lassen
euch	PPER	ihr
sofort	ADV	sofort
in	APPR	in
der	ART	die
Waldkapelle	NN	Waldkapelle
trauen	VVFIN	trauen
.	$.	.
ANNA	NE	Anna
.	$.	.
Ach	ITJ	ach
,	$,	,
lieber	ADJA	lieb
Vater	NN	Vater
,	$,	,
so	ADV	so
bald	ADV	bald
schon	ADV	schon
?	$.	?
REICH	ADJD	reich
strenge	VVFIN	strengen
.	$.	.
Du	PPER	du
wirst	VAFIN	werden
doch	ADV	doch
dein	PPOSAT	dein
Glück	NN	Glück
nicht	PTKNEG	nicht
länger	ADJD	lang
von	APPR	von
dir	PRF	du
stoßen	VVINF	stoßen
?	$.	?
Tochter	NN	Tochter
,	$,	,
mach	VVIMP	machen
mich	PPER	ich
nicht	PTKNEG	nicht
böse	ADJD	böse
!	$.	!
ANNA	NE	Anna
.	$.	.
Nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
,	$,	,
Väterchen	NN	Väterchen
,	$,	,
ich	PPER	ich
will	VMFIN	wollen
ja	ADV	ja
gehorsam	ADJD	gehorsam
sein	VAINF	sein
und	KON	und
tun	VVFIN	tun
,	$,	,
was	PWS	was
Ihr	PPER	sie
begehrt	VVPP	begehren
.	$.	.
REICH	ADJD	reich
.	$.	.
So	ADV	so
ist	VAFIN	sein
es	PPER	es
recht	ADJD	recht
,	$,	,
mein	PPOSAT	mein
Töchterchen	NN	Töchterchen
!	$.	!
Du	PPER	du
kommst	VVFIN	kommen
also	ADV	also
als	KOKOM	als
grüner	ADJA	grün
Elf	NN	Elf
.	$.	.
Ich	PPER	ich
werde	VAFIN	werden
dir	PPER	du
übrigens	ADV	übrigens
den	ART	die
Spärlich	ADJD	spärlich
noch	ADV	noch
herschicken	VVINF	herschicken
,	$,	,
damit	KOUS	damit
ihr	PPER	ihr
euch	PPER	ihr
noch	ADV	noch
näher	ADJD	nah
besprechen	VVINF	besprechen
könnt	VMFIN	können
.	$.	.
Also	ADV	also
auf	APPR	auf
Wiedersehen	NN	Wiedersehen
heute	ADV	heute
nacht	PTKVZ	nacht
–	NN	–
als	KOKOM	als
Frau	NN	Frau
Spärlich	ADJD	spärlich
!	$.	!
Er	PPER	er
geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Vierter	ADJA	viert
Auftritt	NN	Auftritt
Anna	NE	Anna
allein	ADV	allein
.	$.	.
ANNA	NE	Anna
.	$.	.
Einen	ART	eine
glücklicheren	ADJA	glücklich
Zufall	NN	Zufall
konnte	VMFIN	können
es	PPER	es
nicht	PTKNEG	nicht
geben	VVINF	geben
!	$.	!
Beide	PIS	beide
wollen	VMFIN	wollen
einander	PRF	einander
täuschen	VVINF	täuschen
!	$.	!
Das	PDS	die
gibt	VVFIN	geben
mir	PPER	ich
wohl	ADV	wohl
das	ART	die
Recht	NN	Recht
,	$,	,
meiner	PPOSAT	mein
reinen	ADJA	rein
,	$,	,
echten	ADJA	echt
Liebe	NN	Liebe
zu	APPR	zu
Gefallen	NN	Gefallen
beide	PIS	beide
auch	ADV	auch
ein	ART	eine
wenig	PIS	wenige
zu	PTKZU	zu
hintergehen	VVINF	hintergehen
!	$.	!
–	NN	–
Mein	PPOSAT	mein
Plan	NN	Plan
ist	VAFIN	sein
fertig	ADJD	fertig
!	$.	!
Dem	ART	die
Cajus	NN	Cajus
schicke	VVFIN	schicken
ich	PPER	ich
das	ART	die
grüne	ADJA	grün
Gewand	NN	Gewand
,	$,	,
dem	PRELS	die
Spärlich	ADJD	spärlich
das	ART	die
rote	ADJA	rot
!	$.	!
So	ADV	so
wird	VAFIN	werden
jeder	PIS	jede
von	APPR	von
ihnen	PPER	sie
glauben	VVFIN	glauben
,	$,	,
ich	PPER	ich
stecke	VVFIN	stecken
in	APPR	in
der	ART	die
Verkleidung	NN	Verkleidung
.	$.	.
Sie	PPER	Sie
setzt	VVFIN	setzen
sich	PRF	sich
,	$,	,
den	ART	die
angefangenen	ADJA	angefangen
Brief	NN	Brief
zu	PTKZU	zu
vollenden	VVINF	vollenden
.	$.	.
Fenton	NN	Fenton
aber	ADV	aber
muß	VMFIN	müssen
alles	PIS	alle
erfahren	VVINF	erfahren
,	$,	,
und	KON	und
du	PPER	du
...	$.	...
O	NN	O
komm	VVIMP	kommen
,	$,	,
in	APPR	in
welcher	PRELS	welche
Gestalt	NN	Gestalt
du	PPER	du
willst	VMFIN	wollen
,	$,	,
Geliebter	NN	Geliebte
!	$.	!
Deine	PPOSAT	dein
Anna	NN	Anna
wird	VAFIN	werden
dich	PPER	du
schon	ADV	schon
kennen	VVINF	kennen
!	$.	!
Nr	NE	<UNKNOWN>
.	$.	.
11.	ADJA	11.
Rezitativ	NN	Rezitativ
und	KON	und
Arie	NN	Arie
.	$.	.
ANNA	NE	Anna
schreibt	VVFIN	schreiben
während	APPR	während
des	ART	die
Vorspiels	NN	Vorspiel
einen	ART	eine
Brief	NN	Brief
,	$,	,
beendigt	VVPP	beendigen
und	KON	und
faltet	VVFIN	falten
ihn	PPER	er
und	KON	und
steht	VVFIN	stehen
dann	ADV	dann
auf	PTKVZ	auf
.	$.	.
Wohl	ADV	wohl
denn	ADV	denn
,	$,	,
gefaßt	ADJD	gefaßt
ist	VAFIN	sein
der	ART	die
Entschluß	NN	Entschluss
!	$.	!
Nun	ADV	nun
gilt	VVFIN	gelten
's	PPER	es
,	$,	,
Die	ART	die
Tat	NN	Tat
besonnen	VVPP	besinnen
zu	PTKZU	zu
vollführen	VVINF	vollführen
!	$.	!
Du	PPER	du
,	$,	,
Die	ART	die
treue	ADJA	treu
Liebe	NN	Liebe
schützt	ADJA	schützt
,	$,	,
o	ADJA	o
holde	ADJA	hold
Fee	NN	Fee
Titania	NE	Titania
,	$,	,
beschütze	VVFIN	beschützen
denn	ADV	denn
auch	ADV	auch
mich	PPER	ich
Und	KON	und
leihe	VVFIN	leihen
mir	PPER	ich
dein	PPOSAT	dein
weißes	ADJA	weiß
Flügelkleid	NN	Flügelkleid
,	$,	,
Um	KOUI	um
licht	ADJD	licht
und	KON	und
leicht	ADJD	leicht
zum	APPRART	zu
schönen	ADJA	schön
Ziel	NN	Ziel
zu	PTKZU	zu
schweben	VVINF	schweben
!	$.	!
Nicht	PTKNEG	nicht
eine	ART	eine
grüne	ADJA	grün
Hülle	NN	Hülle
soll	VMFIN	sollen
mich	PPER	ich
bergen	VVINF	bergen
,	$,	,
Auch	ADV	auch
eine	ART	eine
pur	ADJD	pur
purrote	ADJA	purrote
nicht	PTKNEG	nicht
!	$.	!
Nein	PTKANT	nein
,	$,	,
weiß	VVIMP	weißen
sei	VAFIN	sein
mein	PPOSAT	mein
Gewand	NN	Gewand
,	$,	,
Der	ART	die
Schleier	NN	Schleier
weiß	VVFIN	wissen
und	KON	und
auch	ADV	auch
der	ART	die
Kranz	NN	Kranz
,	$,	,
Der	PRELS	die
seine	PPOSAT	sein
Lilien	NN	Lilie
durch	APPR	durch
die	ART	die
Locken	NN	Locke|Locken
schlinget	VVFIN	schlinget
.	$.	.
So	ADV	so
schweb	NE	schweb
'	$(	'
ich	PPER	ich
dir	PPER	du
,	$,	,
Geliebter	NN	Geliebte
,	$,	,
zu	PTKVZ	zu
,	$,	,
So	ADV	so
kennst	VVFIN	kennen
du	PPER	du
mich	PRF	ich
,	$,	,
so	ADV	so
nahest	VVFIN	nahest
du	PPER	du
Und	KON	und
schwörest	VVFIN	schwörest
dich	PPER	du
auf	APPR	auf
ewig	ADJD	ewig
mein	PPOSAT	mein
,	$,	,
Und	KON	und
ich	PPER	ich
mich	PPER	ich
dein	PPOSAT	dein
–	NN	–
ganz	ADV	ganz
dein	PPOSAT	dein
!	$.	!
Tief	ADJD	tief
in	APPR	in
dem	ART	die
hohen	ADJA	hoch
,	$,	,
dunklen	ADJA	dunkel
Wald	NN	Wald
Winkt	VVFIN	winken
uns	PPER	wir
verschwiegner	NN	verschwiegner
Aufenthalt	NN	Aufenthalt
,	$,	,
Es	PPER	es
leuchtet	VVFIN	leuchten
uns	PPER	wir
des	ART	die
Mondes	NN	Mond
Silberhelle	ADJA	silberhell
Auf	APPR	auf
stillem	ADJA	still
Pfad	NN	Pfad
zur	APPRART	zu
heil'gen	NN	heil'gen
Waldkapelle	NN	Waldkapelle
.	$.	.
Und	KON	und
bist	VAFIN	sein
du	PPER	du
dann	ADV	dann
,	$,	,
Geliebter	NN	Geliebte
,	$,	,
mein	PPOSAT	mein
,	$,	,
Und	KON	und
bin	VAFIN	sein
ich	PPER	ich
unauflöslich	ADJD	unauflöslich
dein	PPOSAT	dein
,	$,	,
Dann	ADV	dann
reicht	VVFIN	reichen
Verzeihung	NN	Verzeihung
auch	ADV	auch
die	ART	die
Hand	NN	Hand
Und	KON	und
segnet	VVFIN	segnen
unser	PPOSAT	unser
Band	NN	Band
.	$.	.
Schwärmerisch	NE	Schwärmerisch
.	$.	.
O	NN	O
selige	ADJA	selig
Träume	NN	Traum
,	$,	,
O	NN	O
süßes	ADJA	süß
Glück	NN	Glück
!	$.	!
Ihr	PPER	sie
gaukelt	VVFIN	gaukeln
so	ADV	so
golden	ADJD	golden
Vor	APPR	vor
meinem	PPOSAT	mein
Blick	NN	Blick
!	$.	!
Die	ART	die
Wolken	NN	Wolke
verschwinden	VVINF	verschwinden
,	$,	,
Es	PPER	es
lächelt	VVFIN	lächeln
das	ART	die
Blau	NN	Blau
,	$,	,
Und	KON	und
Strahlen	NN	Strahl|Strahlen
des	ART	die
Mondes	NN	Mond
Versilbern	NN	Versilbern
die	ART	die
Au	NE	Au
'	$(	'
!	$.	!
Erfüllung	NN	Erfüllung
,	$,	,
sie	PPER	sie
nahet	VVFIN	nahet
Im	APPRART	in
rosigen	ADJA	rosig
Glanz	NN	Glanz
Und	KON	und
reicht	VVFIN	reichen
treuer	ADJA	treu
Liebe	NN	Liebe
Den	ART	die
strahlenden	ADJA	strahlend
Kranz	NN	Kranz
!	$.	!
Sie	PPER	Sie
geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Verwandlung	NN	Verwandlung
Der	ART	die
Wald	NN	Wald
bei	APPR	bei
Windsor	NE	Windsor
.	$.	.
Nacht	NN	Nacht
.	$.	.
Im	APPRART	in
Hintergrunde	NN	Hintergrund
die	ART	die
Eiche	NN	Eiche
des	ART	die
Jägers	NN	Jäger
Herne	VVFIN	Herne
.	$.	.
Im	APPRART	in
Vordergrunde	NN	Vordergrund
ein	ART	eine
Jagd-Pavillon	NN	Jagd-Pavillon
.	$.	.
Fünfter	ADJA	fünft
Auftritt	NN	Auftritt
Herr	NN	Herr
Fluth	NE	Fluth
,	$,	,
Herr	NN	Herr
Reich	NE	Reich
,	$,	,
mit	APPR	mit
brennenden	ADJA	brennend
Fackeln	NN	Fackel
,	$,	,
und	KON	und
Spärlich	ADJD	spärlich
,	$,	,
als	KOKOM	als
roter	ADJA	rot
Elf	NN	Elf
gekleidet	VVPP	kleiden
,	$,	,
kommen	VVFIN	kommen
von	APPR	von
der	ART	die
linken	ADJA	links
Seite	NN	Seite
.	$.	.
FLUTH	NE	FLUTH
.	$.	.
Im	APPRART	in
Pavillon	NN	Pavillon
werden	VAFIN	werden
wohl	ADV	wohl
schon	ADV	schon
mehrere	PIAT	mehrere
unserer	PPOSAT	unser
guten	ADJA	gut
Freunde	NN	Freund
versammelt	VVPP	versammeln
sein	VAINF	sein
,	$,	,
um	KOUI	um
den	ART	die
Spaß	NN	Spaß
mit	PTKVZ	mit
anzusehen	VVIZU	ansehen
.	$.	.
Ich	PPER	ich
denke	VVFIN	denken
,	$,	,
Elfen	NN	Elfe
und	KON	und
Lichter	NN	Licht
sollen	VMFIN	sollen
sich	PRF	sich
recht	ADJD	recht
gut	ADJD	gut
ausnehmen	VVINF	ausnehmen
.	$.	.
REICH	ADJD	reich
zu	APPR	zu
Spärlich	ADJD	spärlich
.	$.	.
Also	ADV	also
,	$,	,
lieber	ADJA	lieb
Sohn	NN	Sohn
Spärlich	ADJD	spärlich
,	$,	,
bald	ADV	bald
seid	VAFIN	sein
Ihr	PPER	sie
nun	ADV	nun
mein	PPOSAT	mein
Eidam	NN	Eidam
.	$.	.
Meine	PPOSAT	mein
Tochter	NN	Tochter
erscheint	VVFIN	erscheinen
grün	ADJD	grün
,	$,	,
und	KON	und
daran	PAV	daran
könnt	VMFIN	können
Ihr	PPER	sie
sie	PPER	sie
erkennen	VVINF	erkennen
.	$.	.
SPÄRLICH	ADJD	spärlich
.	$.	.
Sorgt	VVFIN	sorgen
nicht	PTKNEG	nicht
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
mit	APPR	mit
der	ART	die
süßen	ADJA	süß
Anna	NN	Anna
alles	PIS	alle
verabredet	VVPP	verabreden
,	$,	,
sie	PPER	sie
sagt	VVFIN	sagen
schnipp	NE	schnipp
,	$,	,
und	KON	und
ich	PPER	ich
sage	VVFIN	sagen
schnapp	VVIMP	schnappen
;	$.	;
daran	PAV	daran
erkennen	VVFIN	erkennen
wir	PPER	wir
uns	PPER	wir
,	$,	,
und	KON	und
ich	PPER	ich
entführe	VVFIN	entfahren|entführen
sie	PPER	sie
.	$.	.
REICH	ADJD	reich
.	$.	.
Nun	ADV	nun
gut	ADJD	gut
!	$.	!
Meine	PPOSAT	mein
Frau	NN	Frau
wird	VAFIN	werden
eine	ART	eine
schöne	ADJA	schön
Überraschung	NN	Überraschung
haben	VAFIN	haben
,	$,	,
wenn	KOUS	wenn
Anna	NE	Anna
sich	PRF	sich
als	KOKOM	als
Frau	NN	Frau
Spärlich	ADJD	spärlich
vorstellt	VVFIN	vorstellen
!	$.	!
FLUTH	NE	FLUTH
.	$.	.
Gehn	VVFIN	Gehn
wir	PPER	wir
hinein	PTKVZ	hinein
,	$,	,
Freund	NE	Freund
Reich	NE	Reich
!	$.	!
REICH	ADJD	reich
.	$.	.
Ja	PTKANT	ja
,	$,	,
denn	KON	denn
ich	PPER	ich
muß	VMFIN	müssen
mich	PRF	ich
auch	ADV	auch
eilig	ADJD	eilig
ankleiden	VVINF	ankleiden
!	$.	!
Auf	APPR	auf
Wiedersehen	NN	Wiedersehen
–	ADJA	–
Schwiegersohn	NN	Schwiegersohn
!	$.	!
Reich	NE	Reich
und	KON	und
Fluth	NE	Fluth
gehen	VVFIN	gehen
in	APPR	in
den	ART	die
Pavillon	NN	Pavillon
.	$.	.
SPÄRLICH	ADJD	spärlich
verliert	VVFIN	verlieren
sich	PRF	sich
in	APPR	in
den	ART	die
Gebüschen	NN	Gebüsch
und	KON	und
seufzt	VVFIN	seufzen
im	APPRART	in
Abgehen	NN	Abgehen
.	$.	.
O	NN	O
süße	ADJA	süß
Anna	NN	Anna
!	$.	!
Sechster	ADJA	sechst
Auftritt	NN	Auftritt
Frau	NN	Frau
Reich	NE	Reich
,	$,	,
Frau	NN	Frau
Fluth	NE	Fluth
,	$,	,
ein	ART	eine
Diener	NN	Diener
mit	APPR	mit
brennender	ADJA	brennender
Fackel	NN	Fackel
und	KON	und
Doktor	NN	Doktor
Cajus	NN	Cajus
,	$,	,
als	KOKOM	als
grüner	ADJA	grün
Elf	NN	Elf
gekleidet	VVPP	kleiden
,	$,	,
kommen	VVFIN	kommen
von	APPR	von
der	ART	die
linken	ADJA	links
Seite	NN	Seite
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Es	PPER	es
ist	VAFIN	sein
bald	ADV	bald
Mitternacht	NN	Mitternacht
,	$,	,
er	PPER	er
wird	VAFIN	werden
ganz	ADV	ganz
gewiß	ADJD	gewiss
kommen	VVINF	kommen
,	$,	,
denn	KON	denn
er	PPER	er
hat	VAFIN	haben
alles	PIS	alle
meinem	PPOSAT	mein
Manne	NN	Mann
,	$,	,
dem	ART	die
vermeintlichen	ADJA	vermeintlich
Herrn	NN	Herr
Bach	NE	Bach
,	$,	,
erzählt	VVFIN	erzählen
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
zu	APPR	zu
Doktor	NN	Doktor
Cajus	NN	Cajus
.	$.	.
Nun	ADV	nun
,	$,	,
Herr	NN	Herr
Doktor	NN	Doktor
Cajus	NN	Cajus
,	$,	,
bald	ADV	bald
ist	VAFIN	sein
Anna	NE	Anna
Euer	PPOSAT	euer
Weib	NN	Weib
.	$.	.
Sie	PPER	Sie
erscheint	VVFIN	erscheinen
als	KOKOM	als
roter	ADJA	rot
Elf	NN	Elf
,	$,	,
daran	PAV	daran
könnt	VMFIN	können
Ihr	PPER	sie
sie	PPER	sie
erkennen	VVINF	erkennen
.	$.	.
CAJUS	NN	CAJUS
.	$.	.
Ah	ITJ	ah
,	$,	,
mille	ADJA	mille
remercîments	NN	remercîments
,	$,	,
Madame	NN	Madame
Reik	NE	Reik
!	$.	!
Oh	ITJ	oh
,	$,	,
ick	ADJD	ick
sein	VAINF	sein
sehr	ADV	sehr
klüklik	ADJD	klüklik
!	$.	!
–	ADJA	–
Miß	NN	Miss
Anna	NE	Anna
'	$(	'
aben	ADJA	aben
