Erster	ADJA	erst
schlägt	VVFIN	schlagen
ein	PTKVZ	ein
.	$.	.
FRAU	NN	Frau
HUMBRECHT	NN	HUMBRECHT
während	APPR	während
obiger	ADJA	obig
Pantomime	NN	Pantomime
.	$.	.
Er	PPER	er
ist	VAFIN	sein
zum	APPRART	zu
Fressen	NN	Fressen
der	ART	die
kleine	ADJA	klein
Narr	NN	Narr
!	$.	!
man	PIS	man
muß	VMFIN	müssen
ihm	PPER	er
gut	ADJD	gut
sein	VAINF	sein
,	$,	,
nicht	PTKNEG	nicht
ob	KOUS	ob
man	PIS	man
will	VMFIN	wollen
:	$.	:
wie	KOKOM	wie
Quecksilber	NN	Quecksilber
,	$,	,
bald	ADV	bald
da	ADV	da
,	$,	,
bald	ADV	bald
dort	ADV	dort
.	$.	.
MARIANEL	NE	MARIANEL
kommt	VVFIN	kommen
.	$.	.
Befehlen	VVFIN	befehlen
Sie	PPER	Sie
,	$,	,
daß	KOUS	dass
man	PIS	man
aufträgt	VVFIN	auftragen
?	$.	?
VON	APPR	von
GRÖNINGSECK	NN	GRÖNINGSECK
.	$.	.
Das	PDS	die
versteht	VVFIN	verstehen
sich	PRF	sich
pardieu	NN	pardieu
!	$.	!
je	ADV	je
eher	ADV	eher
je	ADV	je
besser	ADJD	gut
,	$,	,
und	KON	und
je	ADV	je
mehr	ADV	mehr
je	ADV	je
lieber	ADJD	lieb
!	$.	!
FRAU	NN	Frau
HUMBRECHT	NN	HUMBRECHT
.	$.	.
Komm	VVIMP	kommen
,	$,	,
Eve	NE	Eve
!	$.	!
ich	PPER	ich
muß	VMFIN	müssen
den	ART	die
Domino	NN	<UNKNOWN>
ein	ART	eine
wenig	PIS	wenige
ausziehn	VVFIN	ausziehn
,	$,	,
es	PPER	es
wird	VAFIN	werden
mir	PPER	ich
so	ADV	so
warm	ADJD	warm
ums	APPRART	ums
Herz	NN	Herz
.	$.	.
EVCHEN	NN	EVCHEN
.	$.	.
Mir	PPER	ich
auch	ADV	auch
Mutter	NN	Mutter
!	$.	!
Nimmt	VVFIN	nehmen
der	ART	die
Magd	NN	Magd
die	ART	die
Lampe	NN	Lampe
ab	PTKVZ	ab
,	$,	,
und	KON	und
geht	VVFIN	gehen
mit	APPR	mit
ihrer	PPOSAT	ihr
Mutter	NN	Mutter
ins	APPRART	in
Nebenzimmer	NN	Nebenzimmer
.	$.	.
VON	APPR	von
GRÖNINGSECK	NN	GRÖNINGSECK
.	$.	.
Desto	KON	desto
besser	ADJD	gut
!	$.	!
Sachte	ADV	sachte
.	$.	.
für	APPR	für
mich	PRF	ich
.	$.	.
Ruft	VVFIN	rufen
ihnen	PPER	sie
nach	PTKVZ	nach
.	$.	.
Soll	VMFIN	sollen
ich	PPER	ich
die	ART	die
Kammermagd	NN	Kammermagd
vorstellen	VVINF	vorstellen
?	$.	?
ich	PPER	ich
kann	VMFIN	können
perfekt	ADJD	perfekt
mit	APPR	mit
umgehn	ADJD	umgehn
.	$.	.
–	ADJA	–
FRAU	NN	Frau
HUMBRECHT	NN	HUMBRECHT
.	$.	.
Ei	NN	Ei
ja	ADV	ja
!	$.	!
das	PDS	die
wär	VVFIN	wär
mir	PPER	ich
schön	ADJD	schön
.	$.	.
Nein	PTKANT	nein
,	$,	,
so	ADV	so
eine	ART	eine
Kammermagd	NN	Kammermagd
wär	ADJD	wär
